,Round,Player1,Player2,Result,FSP.1,FSW.1,SSP.1,SSW.1,FSP.2,FSW.2,SSP.2,SSW.2,Round_1,Round_2,Round_3,Round_4,Round_5,Round_6,Round_7,FSP_diff,FSW_diff,SSP_diff,FSW_ratio,SSW_diff,FSP_ratio,SSW_ratio,Total_Serve_Win_1,Total_Serve_Percentage_1,GROUPBY_['Round']_mean_FSP_diff,GROUPBY_['Round']_mean_Total_Serve_Win_1,GROUPBY_['Round']_mean_FSW_ratio,GROUPBY_['Round']_mean_SSW_ratio,GROUPBY_['Round']_mean_SSP_diff,GROUPBY_['Round']_max_FSP_diff,Bucketized_Player1,Bucketized_Player2,"GROUPBY_['Bucketized_Player1', 'Bucketized_Player2']_mean_Result","GROUPBY_['Bucketized_Player1', 'Bucketized_Player2']_mean_FSP_ratio",Serve_Dominance,Serve_Win_Ratio_Difference,Serve_Win_Difference,Serve_Dominance_Ratio
163,1,113,117,1,74,33,26,6,57,22,43,10,0,0,0,0,0,0,0,1.2982456140350878,11,-17,1.5,-4,1.2982456140350878,0.6,39,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,0.21875,7,1.21875
164,1,114,118,0,63,35,37,20,64,42,36,15,0,0,0,0,0,0,0,0.984375,-7,1,0.8333333333333334,5,0.984375,1.3333333333333333,55,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,-0.0350877192982456,-2,0.9649122807017544
165,1,115,119,0,77,12,23,1,61,21,39,9,0,0,0,0,0,0,0,1.2622950819672132,-9,-16,0.5714285714285714,-8,1.2622950819672132,0.1111111111111111,13,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,-1,-0.5666666666666667,-17,0.4333333333333333
166,1,116,120,1,79,31,21,4,69,20,31,5,0,0,0,0,0,0,0,1.144927536231884,11,-10,1.55,-1,1.144927536231884,0.8,35,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,0.3999999999999999,10,1.4
167,1,117,121,1,64,41,36,18,62,44,38,15,0,0,0,0,0,0,0,1.032258064516129,-3,-2,0.9318181818181818,3,1.032258064516129,1.2,59,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,0.0,0,1.0
168,1,118,122,0,48,29,52,19,66,32,34,13,0,0,0,0,0,0,0,0.7272727272727273,-3,18,0.90625,6,0.7272727272727273,1.4615384615384617,48,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,0.0666666666666666,3,1.0666666666666669
169,1,119,123,0,60,21,40,11,61,33,39,14,0,0,0,0,0,0,0,0.9836065573770492,-12,1,0.6363636363636364,-3,0.9836065573770492,0.7857142857142857,32,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,-1,-0.3191489361702128,-15,0.6808510638297872
170,1,120,124,0,75,3,25,1,0,0,100,1,0,0,0,0,0,0,0,0.0,3,-75,0.0,0,0.0,1.0,4,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,3.0,3,4.0
171,1,121,125,1,51,38,49,23,63,35,37,12,0,0,0,0,0,0,0,0.8095238095238095,3,12,1.0857142857142856,11,0.8095238095238095,1.9166666666666667,61,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,1,0.2978723404255319,14,1.297872340425532
172,1,122,126,0,57,26,43,7,61,26,39,8,0,0,0,0,0,0,0,0.9344262295081968,0,4,1.0,-1,0.9344262295081968,0.875,33,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,-0.0294117647058823,-1,0.9705882352941176
173,1,123,127,0,57,27,43,10,53,31,47,13,0,0,0,0,0,0,0,1.0754716981132075,-4,-4,0.8709677419354839,-3,1.0754716981132075,0.7692307692307693,37,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,-1,-0.159090909090909,-7,0.8409090909090909
174,1,124,128,1,59,36,41,15,52,29,48,16,0,0,0,0,0,0,0,1.1346153846153846,7,-7,1.2413793103448276,-1,1.1346153846153846,0.9375,51,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,0.1333333333333333,6,1.1333333333333333
175,1,125,129,1,68,35,32,8,60,24,40,16,0,0,0,0,0,0,0,1.1333333333333333,11,-8,1.4583333333333333,-8,1.1333333333333333,0.5,43,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,0.0749999999999999,3,1.075
176,1,126,130,0,62,16,38,10,56,17,44,16,0,0,0,0,0,0,0,1.1071428571428572,-1,-6,0.9411764705882352,-6,1.1071428571428572,0.625,26,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,-1,-0.2121212121212121,-7,0.7878787878787878
177,1,127,131,0,68,43,32,14,62,32,38,15,0,0,0,0,0,0,0,1.096774193548387,11,-6,1.34375,-1,1.096774193548387,0.9333333333333332,57,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,0.2127659574468086,10,1.2127659574468086
178,1,128,132,0,64,27,36,12,51,28,49,20,0,0,0,0,0,0,0,1.2549019607843137,-1,-13,0.9642857142857144,-8,1.2549019607843137,0.6,39,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,-1,-0.1875,-9,0.8125
179,1,129,133,0,60,46,40,17,66,54,34,23,0,0,0,0,0,0,0,0.9090909090909092,-8,6,0.8518518518518519,-6,0.9090909090909092,0.7391304347826086,63,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,-1,-0.1818181818181817,-14,0.8181818181818182
180,1,130,134,1,71,31,29,11,68,28,32,10,0,0,0,0,0,0,0,1.0441176470588236,3,-3,1.1071428571428572,1,1.0441176470588236,1.1,42,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,1,0.1052631578947369,4,1.105263157894737
181,1,131,135,0,58,10,42,8,61,17,39,11,0,0,0,0,0,0,0,0.9508196721311476,-7,3,0.5882352941176471,-3,0.9508196721311476,0.7272727272727273,18,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,-1,-0.3571428571428571,-10,0.6428571428571429
182,1,132,136,1,75,31,25,7,58,22,42,10,0,0,0,0,0,0,0,1.293103448275862,9,-17,1.4090909090909092,-3,1.293103448275862,0.7,38,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,0.1875,6,1.1875
183,1,133,137,0,72,54,28,10,49,36,51,25,0,0,0,0,0,0,0,1.469387755102041,18,-23,1.5,-15,1.469387755102041,0.4,64,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,0.0491803278688525,3,1.0491803278688523
184,1,134,138,1,63,25,37,10,67,18,33,5,0,0,0,0,0,0,0,0.9402985074626866,7,4,1.3888888888888888,5,0.9402985074626866,2.0,35,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,1,0.5217391304347827,12,1.5217391304347827
185,1,135,139,1,61,26,39,8,48,20,52,11,0,0,0,0,0,0,0,1.2708333333333333,6,-13,1.3,-3,1.2708333333333333,0.7272727272727273,34,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,0.096774193548387,3,1.096774193548387
186,1,136,140,1,76,43,24,11,69,28,31,7,0,0,0,0,0,0,0,1.1014492753623188,15,-7,1.5357142857142858,4,1.1014492753623188,1.5714285714285714,54,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,1,0.5428571428571429,19,1.542857142857143
187,1,137,141,0,53,27,47,12,68,32,32,12,0,0,0,0,0,0,0,0.7794117647058824,-5,15,0.84375,0,0.7794117647058824,1.0,39,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,-0.1136363636363636,-5,0.8863636363636364
188,1,138,142,0,58,33,42,15,68,39,32,13,0,0,0,0,0,0,0,0.8529411764705882,-6,10,0.8461538461538461,2,0.8529411764705882,1.1538461538461535,48,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,-0.0769230769230768,-4,0.9230769230769232
189,1,139,143,0,72,24,28,5,75,41,25,4,0,0,0,0,0,0,0,0.96,-17,3,0.5853658536585366,1,0.96,1.25,29,100,1.0205679438898023,57.115671641791046,1.0586678102171565,1.096582402052499,-0.7052238805970149,1.6226415094339623,0,0,0.4931071049840933,1.0179985745535785,0,-0.3555555555555555,-16,0.6444444444444445
190,2,76,144,1,66,28,34,8,54,17,46,6,1,1,0,0,0,0,0,1.2222222222222223,11,-12,1.6470588235294117,2,1.2222222222222223,1.3333333333333333,36,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,1,0.5652173913043479,13,1.565217391304348
191,2,140,83,0,55,50,45,28,59,53,41,28,1,1,0,0,0,0,0,0.9322033898305084,-3,4,0.9433962264150944,0,0.9322033898305084,1.0,78,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,-0.037037037037037,-3,0.9629629629629628
192,2,80,145,1,59,20,41,10,57,15,43,4,1,1,0,0,0,0,0,1.0350877192982455,5,-2,1.3333333333333333,6,1.0350877192982455,2.5,30,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,1,0.5789473684210527,11,1.5789473684210529
193,2,82,87,0,75,13,25,3,54,16,46,13,1,1,0,0,0,0,0,1.3888888888888888,-3,-21,0.8125,-10,1.3888888888888888,0.2307692307692307,16,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,-1,-0.4482758620689655,-13,0.5517241379310345
194,2,141,89,1,76,40,24,14,63,39,37,18,1,1,0,0,0,0,0,1.2063492063492065,1,-13,1.0256410256410255,-4,1.2063492063492065,0.7777777777777778,54,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,-0.0526315789473684,-3,0.9473684210526316
195,2,86,91,1,73,22,27,6,48,15,52,10,1,1,0,0,0,0,0,1.5208333333333333,7,-25,1.4666666666666666,-4,1.5208333333333333,0.6,28,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,0.1200000000000001,3,1.12
196,2,88,93,1,50,26,50,17,75,32,25,6,1,1,0,0,0,0,0,0.6666666666666666,-6,25,0.8125,11,0.6666666666666666,2.833333333333333,43,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,0.131578947368421,5,1.131578947368421
197,2,142,146,1,69,51,31,15,71,45,29,11,1,1,0,0,0,0,0,0.971830985915493,6,2,1.1333333333333333,4,0.971830985915493,1.3636363636363635,66,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,1,0.1785714285714286,10,1.1785714285714286
198,2,92,147,1,60,27,40,12,54,21,46,8,1,1,0,0,0,0,0,1.1111111111111112,6,-6,1.2857142857142858,4,1.1111111111111112,1.5,39,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,1,0.3448275862068966,10,1.3448275862068966
199,2,143,99,0,44,33,56,26,62,47,38,20,1,1,0,0,0,0,0,0.7096774193548387,-14,18,0.7021276595744681,6,0.7096774193548387,1.3,59,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,-0.1194029850746268,-8,0.8805970149253731
200,2,96,101,1,56,26,44,14,74,22,26,10,1,1,0,0,0,0,0,0.7567567567567568,4,18,1.181818181818182,4,0.7567567567567568,1.4,40,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,1,0.25,8,1.25
201,2,144,103,1,66,35,34,9,53,23,47,14,1,1,0,0,0,0,0,1.2452830188679245,12,-13,1.5217391304347827,-5,1.2452830188679245,0.6428571428571429,44,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,0.1891891891891892,7,1.1891891891891893
202,2,100,105,1,59,24,41,11,63,25,37,8,1,1,0,0,0,0,0,0.9365079365079364,-1,4,0.96,3,0.9365079365079364,1.375,35,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,0.0606060606060605,2,1.0606060606060606
203,2,145,148,0,63,13,37,6,78,27,22,6,1,1,0,0,0,0,0,0.8076923076923077,-14,15,0.4814814814814814,0,0.8076923076923077,1.0,19,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,-0.4242424242424242,-14,0.5757575757575758
204,2,104,149,1,45,22,55,18,45,21,55,16,1,1,0,0,0,0,0,1.0,1,0,1.0476190476190477,2,1.0,1.125,40,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,1,0.0810810810810811,3,1.0810810810810811
205,2,146,150,1,63,44,37,18,58,38,42,13,1,1,0,0,0,0,0,1.0862068965517242,6,-5,1.1578947368421053,5,1.0862068965517242,1.3846153846153846,62,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,1,0.2156862745098038,11,1.2156862745098038
206,2,108,113,1,59,19,41,7,57,8,43,5,1,1,0,0,0,0,0,1.0350877192982455,11,-2,2.375,2,1.0350877192982455,1.4,26,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,1,1.0,13,2.0
207,2,110,115,1,66,26,34,15,52,16,48,8,1,1,0,0,0,0,0,1.2692307692307692,10,-14,1.625,7,1.2692307692307692,1.875,41,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,1,0.7083333333333333,17,1.7083333333333333
208,2,147,151,0,50,15,50,8,70,27,30,10,1,1,0,0,0,0,0,0.7142857142857143,-12,20,0.5555555555555556,-2,0.7142857142857143,0.8,23,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,-1,-0.3783783783783784,-14,0.6216216216216216
209,2,148,119,0,63,34,37,10,58,29,42,16,1,1,0,0,0,0,0,1.0862068965517242,5,-5,1.1724137931034482,-6,1.0862068965517242,0.625,44,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,-0.0222222222222222,-1,0.9777777777777776
210,2,116,152,1,73,57,27,17,55,40,45,23,1,1,0,0,0,0,0,1.3272727272727274,17,-18,1.425,-6,1.3272727272727274,0.7391304347826086,74,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,0.1746031746031746,11,1.1746031746031746
211,2,149,123,0,42,11,58,1,68,21,32,8,1,1,0,0,0,0,0,0.6176470588235294,-10,26,0.5238095238095238,-7,0.6176470588235294,0.125,12,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,-1,-0.5862068965517242,-17,0.4137931034482758
212,2,120,153,1,59,39,41,17,56,31,44,20,1,1,0,0,0,0,0,1.0535714285714286,8,-3,1.2580645161290325,-3,1.0535714285714286,0.85,56,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,0.0980392156862746,5,1.0980392156862746
213,2,150,127,1,53,40,47,23,60,44,40,23,1,1,0,0,0,0,0,0.8833333333333333,-4,7,0.9090909090909092,0,0.8833333333333333,1.0,63,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,-0.0597014925373133,-4,0.9402985074626866
214,2,124,154,1,66,28,34,8,70,20,30,6,1,1,0,0,0,0,0,0.9428571428571428,8,4,1.4,2,0.9428571428571428,1.3333333333333333,36,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,1,0.3846153846153846,10,1.3846153846153846
215,2,151,131,0,55,21,45,11,67,24,33,8,1,1,0,0,0,0,0,0.8208955223880597,-3,12,0.875,3,0.8208955223880597,1.375,32,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,0.0,0,1.0
216,2,152,133,1,56,23,44,11,59,15,41,7,1,1,0,0,0,0,0,0.9491525423728814,8,3,1.5333333333333334,4,0.9491525423728814,1.5714285714285714,34,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,1,0.5454545454545454,12,1.5454545454545454
217,2,130,135,0,53,22,47,12,74,30,26,8,1,1,0,0,0,0,0,0.7162162162162162,-8,21,0.7333333333333333,4,0.7162162162162162,1.5,34,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,-0.1052631578947368,-4,0.8947368421052632
218,2,132,137,1,71,39,29,14,54,35,46,22,1,1,0,0,0,0,0,1.3148148148148149,4,-17,1.1142857142857143,-8,1.3148148148148149,0.6363636363636364,53,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,-0.0701754385964912,-4,0.9298245614035088
219,2,134,155,0,61,26,39,14,53,26,47,15,1,1,0,0,0,0,0,1.150943396226415,0,-8,1.0,-1,1.150943396226415,0.9333333333333332,40,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,-0.024390243902439,-1,0.975609756097561
220,2,136,141,0,69,30,31,14,67,38,33,5,1,1,0,0,0,0,0,1.0298507462686568,-8,-2,0.7894736842105263,9,1.0298507462686568,2.8,44,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,0.0232558139534884,1,1.0232558139534884
221,2,153,143,0,55,13,45,9,85,34,15,6,1,1,0,0,0,0,0,0.6470588235294118,-21,30,0.3823529411764705,3,0.6470588235294118,1.5,22,100,1.0108774788081287,54.19796954314721,1.0561671817840197,1.1996001946284307,0.4974619289340101,1.565217391304348,0,0,0.4931071049840933,1.0179985745535785,0,-0.4499999999999999,-18,0.55
222,3,76,83,1,48,20,52,15,54,15,46,12,1,0,1,0,0,0,0,0.8888888888888888,5,6,1.3333333333333333,3,0.8888888888888888,1.25,35,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,1,0.2962962962962963,8,1.2962962962962965
223,3,80,87,0,68,42,32,22,58,47,42,23,1,0,1,0,0,0,0,1.1724137931034482,-5,-10,0.8936170212765957,-1,1.1724137931034482,0.9565217391304348,64,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,-1,-0.0857142857142857,-6,0.9142857142857144
224,3,141,156,0,64,18,36,11,58,20,42,14,1,0,1,0,0,0,0,1.103448275862069,-2,-6,0.9,-3,1.103448275862069,0.7857142857142857,29,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,-1,-0.1470588235294118,-5,0.8529411764705882
225,3,88,94,1,61,23,39,10,77,24,23,3,1,0,1,0,0,0,0,0.7922077922077922,-1,16,0.9583333333333334,7,0.7922077922077922,3.333333333333333,33,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,0,0.2222222222222223,6,1.2222222222222223
226,3,92,99,1,60,43,40,18,59,33,41,17,1,0,1,0,0,0,0,1.0169491525423728,10,-1,1.303030303030303,1,1.0169491525423728,1.0588235294117647,61,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,1,0.2199999999999999,11,1.22
227,3,96,102,1,56,17,44,13,70,23,30,8,1,0,1,0,0,0,0,0.8,-6,14,0.7391304347826086,5,0.8,1.625,30,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,0,-0.032258064516129,-1,0.967741935483871
228,3,100,148,1,63,21,37,6,62,16,38,8,1,0,1,0,0,0,0,1.0161290322580645,5,-1,1.3125,-2,1.0161290322580645,0.75,27,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,0,0.125,3,1.125
229,3,104,110,1,44,17,56,15,60,22,40,13,1,0,1,0,0,0,0,0.7333333333333333,-5,16,0.7727272727272727,2,0.7333333333333333,1.1538461538461535,32,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,0,-0.0857142857142857,-3,0.9142857142857144
230,3,108,157,1,62,23,38,13,86,25,14,5,1,0,1,0,0,0,0,0.7209302325581395,-2,24,0.92,8,0.7209302325581395,2.6,36,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,0,0.1999999999999999,6,1.2
231,3,113,119,0,61,16,39,7,52,18,48,13,1,0,1,0,0,0,0,1.1730769230769231,-2,-9,0.8888888888888888,-6,1.1730769230769231,0.5384615384615384,23,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,-1,-0.2580645161290322,-8,0.7419354838709677
232,3,116,123,0,65,12,35,4,69,21,31,8,1,0,1,0,0,0,0,0.9420289855072465,-9,4,0.5714285714285714,-4,0.9420289855072465,0.5,16,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,-1,-0.4482758620689655,-13,0.5517241379310345
233,3,120,127,0,65,24,35,9,50,23,50,16,1,0,1,0,0,0,0,1.3,1,-15,1.0434782608695652,-7,1.3,0.5625,33,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,0,-0.1538461538461538,-6,0.8461538461538461
234,3,124,131,1,65,36,35,16,59,29,41,17,1,0,1,0,0,0,0,1.1016949152542372,7,-6,1.2413793103448276,-1,1.1016949152542372,0.9411764705882352,52,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,0,0.1304347826086955,6,1.1304347826086956
235,3,152,135,1,64,37,36,16,67,39,33,12,1,0,1,0,0,0,0,0.9552238805970148,-2,3,0.9487179487179488,4,0.9552238805970148,1.3333333333333333,53,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,0,0.0392156862745098,2,1.03921568627451
236,3,132,155,1,69,31,31,10,57,23,43,15,1,0,1,0,0,0,0,1.2105263157894737,8,-12,1.3478260869565215,-5,1.2105263157894737,0.6666666666666666,41,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,0,0.0789473684210526,3,1.0789473684210529
237,3,154,143,0,70,8,30,4,74,20,26,5,1,0,1,0,0,0,0,0.945945945945946,-12,4,0.4,-1,0.945945945945946,0.8,12,100,1.020906010723786,50.467289719626166,1.01076989353683,1.0701846286982806,0.0560747663551401,1.4210526315789471,0,0,0.4931071049840933,1.0179985745535785,-1,-0.52,-13,0.48
238,4,76,87,0,66,43,34,13,53,31,47,21,1,0,0,1,0,0,0,1.2452830188679245,12,-13,1.3870967741935485,-8,1.2452830188679245,0.6190476190476191,56,100,1.024403198123388,55.54545454545455,1.041842059730784,1.1058715438688396,-0.3818181818181818,1.6666666666666667,0,0,0.4931071049840933,1.0179985745535785,0,0.0769230769230768,4,1.0769230769230769
