,Round,Unnamed: 0,Player1,Player2,Result,FSP.1,FSW.1,SSP.1,SSW.1,FSP.2,FSW.2,SSP.2,SSW.2,Unary_Unnamed: 0,Unary_Round,Round_1,Round_2,Round_3,Round_4,Round_5,Round_6,Round_7,Unary_FSP.1,Unary_SSP.2,Unary_SSW.2,FSP_diff,Total_Wins_Player1,"GROUPBY_['Player1', 'Player2']_mean_FSP.1","GROUPBY_['Player1', 'Player2']_mean_Round","GROUPBY_['Player1', 'Player2']_mean_SSP.1","GROUPBY_['Player1', 'Player2']_mean_Result","GROUPBY_['Player1', 'Player2']_mean_FSP.2","GROUPBY_['Player1', 'Player2']_mean_SSW.1","GROUPBY_['Player1', 'Player2']_mean_SSW.2","GROUPBY_['Player1', 'Player2']_mean_FSP_diff","GROUPBY_['Player1', 'Player2']_mean_Total_Wins_Player1","GROUPBY_['Player1', 'Round']_mean_FSP.1",Player1_vs_Player2_SSP_diff,Player1_vs_Player2_FSP_diff
197,2,197,Lauren Davis,Julia Goerges,1,69,51,31,15,71,45,29,11,0.2091295116772824,0.2857142857142857,False,True,False,False,False,False,False,True,5.800000000000001,0.17857142857142858,-2,66,69.0,2.0,31.0,1.0,71.0,15.0,11.0,-2.0,66.0,69.0,2,-2
198,2,198,Na Li,Belinda Bencic,1,60,27,40,12,54,21,46,8,0.21019108280254778,0.2857142857142857,False,True,False,False,False,False,False,True,9.200000000000001,0.125,6,39,60.0,2.0,40.0,1.0,54.0,12.0,8.0,6.0,39.0,61.5,-6,6
199,2,199,Lucie Hradecka,Lucie Safarova,0,44,33,56,26,62,47,38,20,0.21125265392781317,0.2857142857142857,False,True,False,False,False,False,False,True,7.6000000000000005,0.3392857142857143,-18,59,44.0,2.0,56.0,0.0,62.0,26.0,20.0,-18.0,59.0,44.0,18,-18
200,2,200,Ekaterina Makarova,Irina Falconi,1,56,26,44,14,74,22,26,10,0.21231422505307856,0.2857142857142857,False,True,False,False,False,False,False,True,5.2,0.16071428571428573,-18,40,56.0,2.0,44.0,1.0,74.0,14.0,10.0,-18.0,40.0,56.0,18,-18
201,2,201,Monica Niculescu,Sabine Lisicki,1,66,35,34,9,53,23,47,14,0.21337579617834396,0.2857142857142857,False,True,False,False,False,False,False,True,9.4,0.23214285714285715,13,44,66.0,2.0,34.0,1.0,53.0,9.0,14.0,13.0,44.0,66.0,-13,13
202,2,202,Angelique Kerber,Alla Kudryavtseva,1,59,24,41,11,63,25,37,8,0.21443736730360935,0.2857142857142857,False,True,False,False,False,False,False,True,7.4,0.125,-4,35,59.0,2.0,41.0,1.0,63.0,11.0,8.0,-4.0,35.0,59.0,4,-4
203,2,203,Yanina Wickmayer,Alison Riske,0,63,13,37,6,78,27,22,6,0.21549893842887474,0.2857142857142857,False,True,False,False,False,False,False,True,4.4,0.08928571428571429,-15,19,63.0,2.0,37.0,0.0,78.0,6.0,6.0,-15.0,19.0,63.0,15,-15
204,2,204,Flavia Pennetta,Monica Puig,1,45,22,55,18,45,21,55,16,0.21656050955414013,0.2857142857142857,False,True,False,False,False,False,False,True,11.0,0.26785714285714285,0,40,45.0,2.0,55.0,1.0,45.0,18.0,16.0,0.0,40.0,45.0,0,0
205,2,205,Mona Barthel,Luksika Kumkhum,1,63,44,37,18,58,38,42,13,0.21762208067940553,0.2857142857142857,False,True,False,False,False,False,False,True,8.4,0.21428571428571427,5,62,63.0,2.0,37.0,1.0,58.0,18.0,13.0,5.0,62.0,63.0,-5,5
206,2,206,Jelena Jankovic,Ayumi Morita,1,59,19,41,7,57,8,43,5,0.21868365180467092,0.2857142857142857,False,True,False,False,False,False,False,True,8.6,0.07142857142857142,2,26,59.0,2.0,41.0,1.0,57.0,7.0,5.0,2.0,26.0,59.5,-2,2
207,2,207,Kurumi Nara,Magdalena Rybarikova,1,66,26,34,15,52,16,48,8,0.2197452229299363,0.2857142857142857,False,True,False,False,False,False,False,True,9.600000000000001,0.125,14,41,66.0,2.0,34.0,1.0,52.0,15.0,8.0,14.0,41.0,66.0,-14,14
208,2,208,Marina Erakovic,Zarina Diyas,0,50,15,50,8,70,27,30,10,0.2208067940552017,0.2857142857142857,False,True,False,False,False,False,False,True,6.0,0.16071428571428573,-20,23,50.0,2.0,50.0,0.0,70.0,8.0,10.0,-20.0,23.0,50.0,20,-20
209,2,209,Varvara Lepchenko,Simona Halep,0,63,34,37,10,58,29,42,16,0.2218683651804671,0.2857142857142857,False,True,False,False,False,False,False,True,8.4,0.26785714285714285,5,44,63.0,2.0,37.0,0.0,58.0,10.0,16.0,5.0,44.0,62.0,-5,5
210,2,210,Carla Suarez Navarro,Galina Voskoboeva,1,73,57,27,17,55,40,45,23,0.2229299363057325,0.2857142857142857,False,True,False,False,False,False,False,True,9.0,0.39285714285714285,18,74,73.0,2.0,27.0,1.0,55.0,17.0,23.0,18.0,74.0,73.0,-18,18
211,2,211,Stefanie Voegele,Dominika Cibulkova,0,42,11,58,1,68,21,32,8,0.22399150743099788,0.2857142857142857,False,True,False,False,False,False,False,True,6.4,0.125,-26,12,42.0,2.0,58.0,0.0,68.0,1.0,8.0,-26.0,12.0,42.0,26,-26
212,2,212,Alize Cornet,Camila Giorgi,1,59,39,41,17,56,31,44,20,0.22505307855626328,0.2857142857142857,False,True,False,False,False,False,False,True,8.8,0.3392857142857143,3,56,59.0,2.0,41.0,1.0,56.0,17.0,20.0,3.0,56.0,66.5,-3,3
213,2,213,Karin Knapp,Maria Sharapova,1,53,40,47,23,60,44,40,23,0.22611464968152867,0.2857142857142857,False,True,False,False,False,False,False,True,8.0,0.39285714285714285,-7,63,53.0,2.0,47.0,1.0,60.0,23.0,23.0,-7.0,63.0,53.0,7,-7
214,2,214,Agnieszka Radwanska,Olga Govortsova,1,66,28,34,8,70,20,30,6,0.22717622080679406,0.2857142857142857,False,True,False,False,False,False,False,True,6.0,0.08928571428571429,-4,36,66.0,2.0,34.0,1.0,70.0,8.0,6.0,-4.0,36.0,65.5,4,-4
215,2,215,Mandy Minella,Anastasia Pavlyuchenkova,0,55,21,45,11,67,24,33,8,0.22823779193205945,0.2857142857142857,False,True,False,False,False,False,False,True,6.6000000000000005,0.125,-12,32,55.0,2.0,45.0,0.0,67.0,11.0,8.0,-12.0,32.0,55.0,12,-12
216,2,216,Garbine Muguruza,Anna Schmiedlova,1,56,23,44,11,59,15,41,7,0.22929936305732485,0.2857142857142857,False,True,False,False,False,False,False,True,8.200000000000001,0.10714285714285714,-3,34,56.0,2.0,44.0,1.0,59.0,11.0,7.0,-3.0,34.0,56.0,3,-3
217,2,217,Christina McHale,Caroline Wozniacki,0,53,22,47,12,74,30,26,8,0.23036093418259024,0.2857142857142857,False,True,False,False,False,False,False,True,5.2,0.125,-21,34,53.0,2.0,47.0,0.0,74.0,12.0,8.0,-21.0,34.0,53.0,21,-21
218,2,218,Sloane Stephens,Ajla Tomljanovic,1,71,39,29,14,54,35,46,22,0.23142250530785563,0.2857142857142857,False,True,False,False,False,False,False,True,9.200000000000001,0.375,17,53,71.0,2.0,29.0,1.0,54.0,14.0,22.0,17.0,53.0,71.0,-17,17
219,2,219,Olivia Rogowska,Elina Svitolina,0,61,26,39,14,53,26,47,15,0.23248407643312102,0.2857142857142857,False,True,False,False,False,False,False,True,9.4,0.25,8,40,61.0,2.0,39.0,0.0,53.0,14.0,15.0,8.0,40.0,61.0,-8,8
220,2,220,Bojana Jovanovski,Yvonne Meusburger,0,69,30,31,14,67,38,33,5,0.23354564755838642,0.2857142857142857,False,True,False,False,False,False,False,True,6.6000000000000005,0.07142857142857142,2,44,69.0,2.0,31.0,0.0,67.0,14.0,5.0,2.0,44.0,69.0,-2,2
221,2,221,Barbora Zahlavova Strycova,Victoria Azarenka,0,55,13,45,9,85,34,15,6,0.2346072186836518,0.2857142857142857,False,True,False,False,False,False,False,True,3.0,0.08928571428571429,-30,22,55.0,2.0,45.0,0.0,85.0,9.0,6.0,-30.0,22.0,55.0,30,-30
222,3,222,Serena Williams,Daniela Hantuchova,1,48,20,52,15,54,15,46,12,0.2356687898089172,0.42857142857142855,False,False,True,False,False,False,False,True,9.200000000000001,0.19642857142857142,-6,35,48.0,3.0,52.0,1.0,54.0,15.0,12.0,-6.0,35.0,57.5,6,-6
223,3,223,Samantha Stosur,Ana Ivanovic,0,68,42,32,22,58,47,42,23,0.2367303609341826,0.42857142857142855,False,False,True,False,False,False,False,True,8.4,0.39285714285714285,10,64,68.0,3.0,32.0,0.0,58.0,22.0,23.0,10.0,64.0,68.0,-10,10
224,3,224,Jie Zheng,Casey Dellacqua,0,64,18,36,11,58,20,42,14,0.23779193205944799,0.42857142857142855,False,False,True,False,False,False,False,True,8.4,0.23214285714285715,6,29,64.0,3.0,36.0,0.0,58.0,11.0,14.0,6.0,29.0,72.5,-6,6
225,3,225,Eugenie Bouchard,Lauren Davis,1,61,23,39,10,77,24,23,3,0.23885350318471338,0.42857142857142855,False,False,True,False,False,False,False,True,4.6000000000000005,0.03571428571428571,-16,33,61.0,3.0,39.0,1.0,77.0,10.0,3.0,-16.0,33.0,61.0,16,-16
226,3,226,Na Li,Lucie Safarova,1,60,43,40,18,59,33,41,17,0.23991507430997877,0.42857142857142855,False,False,True,False,False,False,False,True,8.200000000000001,0.2857142857142857,1,61,60.0,3.0,40.0,1.0,59.0,18.0,17.0,1.0,61.0,60.0,-1,1
227,3,227,Ekaterina Makarova,Monica Niculescu,1,56,17,44,13,70,23,30,8,0.24097664543524416,0.42857142857142855,False,False,True,False,False,False,False,True,6.0,0.125,-14,30,56.0,3.0,44.0,1.0,70.0,13.0,8.0,-14.0,30.0,56.0,14,-14
228,3,228,Angelique Kerber,Alison Riske,1,63,21,37,6,62,16,38,8,0.24203821656050956,0.42857142857142855,False,False,True,False,False,False,False,True,7.6000000000000005,0.125,1,27,63.0,3.0,37.0,1.0,62.0,6.0,8.0,1.0,27.0,63.0,-1,1
229,3,229,Flavia Pennetta,Mona Barthel,1,44,17,56,15,60,22,40,13,0.24309978768577495,0.42857142857142855,False,False,True,False,False,False,False,True,8.0,0.21428571428571427,-16,32,44.0,3.0,56.0,1.0,60.0,15.0,13.0,-16.0,32.0,44.0,16,-16
230,3,230,Jelena Jankovic,Kurumi Nara,1,62,23,38,13,86,25,14,5,0.24416135881104034,0.42857142857142855,False,False,True,False,False,False,False,True,2.8000000000000003,0.07142857142857142,-24,36,62.0,3.0,38.0,1.0,86.0,13.0,5.0,-24.0,36.0,67.5,24,-24
231,3,231,Zarina Diyas,Simona Halep,0,61,16,39,7,52,18,48,13,0.24522292993630573,0.42857142857142855,False,False,True,False,False,False,False,True,9.600000000000001,0.21428571428571427,9,23,61.0,3.0,39.0,0.0,52.0,7.0,13.0,9.0,23.0,61.0,-9,9
232,3,232,Carla Suarez Navarro,Dominika Cibulkova,0,65,12,35,4,69,21,31,8,0.24628450106157113,0.42857142857142855,False,False,True,False,False,False,False,True,6.2,0.125,-4,16,65.0,3.0,35.0,0.0,69.0,4.0,8.0,-4.0,16.0,65.0,4,-4
233,3,233,Alize Cornet,Maria Sharapova,0,65,24,35,9,50,23,50,16,0.24734607218683652,0.42857142857142855,False,False,True,False,False,False,False,True,10.0,0.26785714285714285,15,33,65.0,3.0,35.0,0.0,50.0,9.0,16.0,15.0,33.0,65.0,-15,15
234,3,234,Agnieszka Radwanska,Anastasia Pavlyuchenkova,1,65,36,35,16,59,29,41,17,0.2484076433121019,0.42857142857142855,False,False,True,False,False,False,False,True,8.200000000000001,0.2857142857142857,6,52,65.0,3.0,35.0,1.0,59.0,16.0,17.0,6.0,52.0,63.0,-6,6
235,3,235,Garbine Muguruza,Caroline Wozniacki,1,64,37,36,16,67,39,33,12,0.2494692144373673,0.42857142857142855,False,False,True,False,False,False,False,True,6.6000000000000005,0.19642857142857142,-3,53,64.0,3.0,36.0,1.0,67.0,16.0,12.0,-3.0,53.0,64.0,3,-3
236,3,236,Sloane Stephens,Elina Svitolina,1,69,31,31,10,57,23,43,15,0.2505307855626327,0.42857142857142855,False,False,True,False,False,False,False,True,8.6,0.25,12,41,69.0,3.0,31.0,1.0,57.0,10.0,15.0,12.0,41.0,69.0,-12,12
237,3,237,Yvonne Meusburger,Victoria Azarenka,0,70,8,30,4,74,20,26,5,0.2515923566878981,0.42857142857142855,False,False,True,False,False,False,False,True,5.2,0.07142857142857142,-4,12,70.0,3.0,30.0,0.0,74.0,4.0,5.0,-4.0,12.0,70.0,4,-4
238,4,238,Serena Williams,Ana Ivanovic,0,66,43,34,13,53,31,47,21,0.2526539278131635,0.5714285714285714,False,False,False,True,False,False,False,True,9.4,0.35714285714285715,13,56,66.0,4.0,34.0,0.0,53.0,13.0,21.0,13.0,56.0,64.0,-13,13
239,4,239,Casey Dellacqua,Eugenie Bouchard,0,61,33,39,14,65,37,35,16,0.2537154989384289,0.5714285714285714,False,False,False,True,False,False,False,True,7.0,0.26785714285714285,-4,47,61.0,4.0,39.0,0.0,65.0,14.0,16.0,-4.0,47.0,61.0,4,-4
240,4,240,Na Li,Ekaterina Makarova,1,80,26,20,4,64,14,36,3,0.25477707006369427,0.5714285714285714,False,False,False,True,False,False,False,True,7.2,0.03571428571428571,16,30,80.0,4.0,20.0,1.0,64.0,4.0,3.0,16.0,30.0,80.0,-16,16
241,4,241,Angelique Kerber,Flavia Pennetta,0,64,35,36,10,60,33,40,12,0.25583864118895966,0.5714285714285714,False,False,False,True,False,False,False,True,8.0,0.19642857142857142,4,45,64.0,4.0,36.0,0.0,60.0,10.0,12.0,4.0,45.0,64.0,-4,4
242,4,242,Jelena Jankovic,Simona Halep,0,67,32,33,11,64,26,36,14,0.25690021231422505,0.5714285714285714,False,False,False,True,False,False,False,True,7.2,0.23214285714285715,3,43,67.0,4.0,33.0,0.0,64.0,11.0,14.0,3.0,43.0,67.0,-3,3
243,4,243,Dominika Cibulkova,Maria Sharapova,1,69,27,31,13,66,31,34,12,0.25796178343949044,0.5714285714285714,False,False,False,True,False,False,False,True,6.800000000000001,0.19642857142857142,3,40,69.0,4.0,31.0,1.0,66.0,13.0,12.0,3.0,40.0,69.0,-3,3
244,4,244,Agnieszka Radwanska,Garbine Muguruza,1,73,34,27,11,56,18,44,10,0.25902335456475584,0.5714285714285714,False,False,False,True,False,False,False,True,8.8,0.16071428571428573,17,45,73.0,4.0,27.0,1.0,56.0,11.0,10.0,17.0,45.0,65.0,-17,17
245,4,245,Sloane Stephens,Victoria Azarenka,0,72,24,28,9,69,32,31,10,0.26008492569002123,0.5714285714285714,False,False,False,True,False,False,False,True,6.2,0.16071428571428573,3,33,72.0,4.0,28.0,0.0,69.0,9.0,10.0,3.0,33.0,68.5,-3,3
246,5,246,Ana Ivanovic,Eugenie Bouchard,0,56,34,44,23,58,42,42,20,0.2611464968152866,0.7142857142857143,False,False,False,False,True,False,False,True,8.4,0.3392857142857143,-2,57,56.0,5.0,44.0,0.0,58.0,23.0,20.0,-2.0,57.0,56.0,2,-2
247,5,247,Na Li,Flavia Pennetta,1,64,23,36,10,39,12,61,13,0.262208067940552,0.7142857142857143,False,False,False,False,True,False,False,True,12.200000000000001,0.21428571428571427,25,33,64.0,5.0,36.0,1.0,39.0,10.0,13.0,25.0,33.0,64.0,-25,25
248,5,248,Simona Halep,Dominika Cibulkova,0,67,13,33,6,77,25,23,5,0.2632696390658174,0.7142857142857143,False,False,False,False,True,False,False,True,4.6000000000000005,0.07142857142857142,-10,19,67.0,5.0,33.0,0.0,77.0,6.0,5.0,-10.0,19.0,67.0,10,-10
249,5,249,Agnieszka Radwanska,Victoria Azarenka,1,59,33,41,16,60,26,40,19,0.2643312101910828,0.7142857142857143,False,False,False,False,True,False,False,True,8.0,0.32142857142857145,-1,49,59.0,5.0,41.0,1.0,60.0,16.0,19.0,-1.0,49.0,64.5,1,-1
250,6,250,Eugenie Bouchard,Na Li,0,45,13,55,5,61,27,39,11,0.2653927813163482,0.8571428571428571,False,False,False,False,False,True,False,True,7.800000000000001,0.17857142857142858,-16,18,45.0,6.0,55.0,0.0,61.0,5.0,11.0,-16.0,18.0,45.0,16,-16
251,6,251,Dominika Cibulkova,Agnieszka Radwanska,1,64,22,36,10,68,17,32,2,0.2664543524416136,0.8571428571428571,False,False,False,False,False,True,False,True,6.4,0.017857142857142856,-4,32,64.0,6.0,36.0,1.0,68.0,10.0,2.0,-4.0,32.0,64.0,4,-4
252,7,252,Na Li,Dominika Cibulkova,1,60,21,40,15,67,29,33,5,0.267515923566879,1.0,False,False,False,False,False,False,True,True,6.6000000000000005,0.07142857142857142,-7,36,60.0,7.0,40.0,1.0,67.0,15.0,5.0,-7.0,36.0,60.0,7,-7
253,1,253,Pablo Carreno-Busta,Roger Federer,0,62,27,38,11,68,33,32,14,0.26857749469214437,0.14285714285714285,True,False,False,False,False,False,False,True,6.4,0.23214285714285715,-6,38,62.0,1.0,38.0,0.0,68.0,11.0,14.0,-6.0,38.0,62.0,6,-6
254,1,254,Somdev Devvarman,Daniel Munoz-De La Nava,1,62,54,38,22,52,35,48,24,0.26963906581740976,0.14285714285714285,True,False,False,False,False,False,False,True,9.600000000000001,0.4107142857142857,10,76,62.0,1.0,38.0,1.0,52.0,22.0,24.0,10.0,76.0,57.0,-10,10
255,1,255,Tobias Kamke,Paolo Lorenzi,1,62,53,38,15,46,42,54,31,0.27070063694267515,0.14285714285714285,True,False,False,False,False,False,False,True,10.8,0.5357142857142857,16,68,62.0,1.0,38.0,1.0,46.0,15.0,31.0,16.0,68.0,52.5,-16,16
256,1,256,Julien Benneteau,Ricardas Berankis,1,72,87,28,19,53,58,47,38,0.27176220806794055,0.14285714285714285,True,False,False,False,False,False,False,True,9.4,0.6607142857142857,19,106,72.0,1.0,28.0,1.0,53.0,19.0,38.0,19.0,106.0,60.75,-19,19
257,1,257,Lukas Lacko,Sam Querrey,0,52,31,48,22,58,39,42,19,0.27282377919320594,0.14285714285714285,True,False,False,False,False,False,False,True,8.4,0.32142857142857145,-6,53,52.0,1.0,48.0,0.0,58.0,22.0,19.0,-6.0,53.0,54.333333333333336,6,-6
258,1,258,Jan Hajek,Denis Kudla,1,70,58,30,18,68,48,32,17,0.27388535031847133,0.14285714285714285,True,False,False,False,False,False,False,True,6.4,0.2857142857142857,2,76,70.0,1.0,30.0,1.0,68.0,18.0,17.0,2.0,76.0,71.5,-2,2
259,1,259,Adrian Mannarino,Pablo Cuevas,0,63,71,37,38,59,67,41,27,0.2749469214437367,0.14285714285714285,True,False,False,False,False,False,False,True,8.200000000000001,0.4642857142857143,4,109,63.0,1.0,37.0,0.0,59.0,38.0,27.0,4.0,109.0,59.0,-4,4
260,1,260,Gilles Simon,Lleyton Hewitt,1,59,42,41,25,49,40,51,29,0.2760084925690021,0.14285714285714285,True,False,False,False,False,False,False,True,10.200000000000001,0.5,10,67,59.0,1.0,41.0,1.0,49.0,25.0,29.0,10.0,67.0,59.0,-10,10
261,1,261,Philipp Petzschner,Marin Cilic,0,56,27,44,13,50,26,50,20,0.2770700636942675,0.14285714285714285,True,False,False,False,False,False,False,True,10.0,0.3392857142857143,6,40,56.0,1.0,44.0,0.0,50.0,13.0,20.0,6.0,40.0,56.0,-6,6
262,1,262,Radek Stepanek,Nick Kyrgios,0,63,62,37,29,56,64,44,35,0.2781316348195329,0.14285714285714285,True,False,False,False,False,False,False,True,8.8,0.6071428571428571,7,91,63.0,1.0,37.0,0.0,56.0,29.0,35.0,7.0,91.0,57.0,-7,7
263,1,263,Viktor Troicki,James Blake,1,48,29,52,20,47,22,53,15,0.2791932059447983,0.14285714285714285,True,False,False,False,False,False,False,True,10.600000000000001,0.25,1,49,48.0,1.0,52.0,1.0,47.0,20.0,15.0,1.0,49.0,48.0,-1,1
264,1,264,Juan Monaco,Daniel Gimeno-Traver,0,78,85,22,22,52,67,48,47,0.2802547770700637,0.14285714285714285,True,False,False,False,False,False,False,True,9.600000000000001,0.8214285714285714,26,107,78.0,1.0,22.0,0.0,52.0,22.0,47.0,26.0,107.0,77.0,-26,26
265,1,265,Benjamin Becker,Jeremy Chardy,0,66,48,34,13,66,44,34,17,0.2813163481953291,0.14285714285714285,True,False,False,False,False,False,False,True,6.800000000000001,0.2857142857142857,0,61,66.0,1.0,34.0,0.0,66.0,13.0,17.0,0.0,61.0,59.0,0,0
266,1,266,Roberto Bautista Agut,Gilles Muller,1,83,51,17,6,55,36,45,18,0.2823779193205945,0.14285714285714285,True,False,False,False,False,False,False,True,9.0,0.30357142857142855,28,57,83.0,1.0,17.0,1.0,55.0,6.0,18.0,28.0,57.0,75.5,-28,28
267,1,267,Jarkko Nieminen,Paul-Henri Mathieu,1,69,84,31,29,54,58,46,36,0.28343949044585987,0.14285714285714285,True,False,False,False,False,False,False,True,9.200000000000001,0.625,15,113,69.0,1.0,31.0,1.0,54.0,29.0,36.0,15.0,113.0,66.5,-15,15
268,1,268,Jo-Wilfried Tsonga,Aljaz Bedene,1,50,32,50,23,62,26,38,12,0.28450106157112526,0.14285714285714285,True,False,False,False,False,False,False,True,7.6000000000000005,0.19642857142857142,-12,55,50.0,1.0,50.0,1.0,62.0,23.0,12.0,-12.0,55.0,56.0,12,-12
269,1,269,Marinko Matosevic,David Ferrer,0,59,29,41,10,55,33,45,18,0.28556263269639065,0.14285714285714285,True,False,False,False,False,False,False,True,9.0,0.30357142857142855,4,39,59.0,1.0,41.0,0.0,55.0,10.0,18.0,4.0,39.0,60.0,-4,4
270,1,270,Steve Johnson,Albert Montanes,0,55,53,45,32,65,59,35,21,0.28662420382165604,0.14285714285714285,True,False,False,False,False,False,False,True,7.0,0.35714285714285715,-10,85,55.0,1.0,45.0,0.0,65.0,32.0,21.0,-10.0,85.0,54.0,10,-10
271,1,271,Joao Sousa,Go Soeda,1,70,40,30,14,58,24,42,10,0.28768577494692144,0.14285714285714285,True,False,False,False,False,False,False,True,8.4,0.16071428571428573,12,54,70.0,1.0,30.0,1.0,58.0,14.0,10.0,12.0,54.0,64.0,-12,12
272,1,272,Marcel Granollers,Feliciano Lopez,0,70,55,30,18,58,52,42,33,0.28874734607218683,0.14285714285714285,True,False,False,False,False,False,False,True,8.4,0.5714285714285714,12,73,70.0,1.0,30.0,0.0,58.0,18.0,33.0,12.0,73.0,66.0,-12,12
273,1,273,Illya Marchenko,Kevin Anderson,0,60,39,40,25,64,50,36,15,0.2898089171974522,0.14285714285714285,True,False,False,False,False,False,False,True,7.2,0.25,-4,64,60.0,1.0,40.0,0.0,64.0,25.0,15.0,-4.0,64.0,60.0,4,-4
274,1,274,Jan-Lennard Struff,Evgeny Donskoy,0,48,47,52,32,59,59,41,25,0.2908704883227176,0.14285714285714285,True,False,False,False,False,False,False,True,8.200000000000001,0.42857142857142855,-11,79,48.0,1.0,52.0,0.0,59.0,32.0,25.0,-11.0,79.0,51.5,11,-11
275,1,275,Steve Darcis,Michael Llodra,0,71,49,29,23,58,56,42,16,0.291932059447983,0.14285714285714285,True,False,False,False,False,False,False,True,8.4,0.26785714285714285,13,72,71.0,1.0,29.0,0.0,58.0,23.0,16.0,13.0,72.0,71.0,-13,13
276,1,276,Milos Raonic,Xavier Malisse,1,73,55,27,14,64,42,36,18,0.2929936305732484,0.14285714285714285,True,False,False,False,False,False,False,True,7.2,0.30357142857142855,9,69,73.0,1.0,27.0,1.0,64.0,14.0,18.0,9.0,69.0,68.5,-9,9
277,1,277,Andreas Haider-Maurer,Nicolas Almagro,0,65,50,35,20,53,50,47,28,0.2940552016985138,0.14285714285714285,True,False,False,False,False,False,False,True,9.4,0.48214285714285715,12,70,65.0,1.0,35.0,0.0,53.0,20.0,28.0,12.0,70.0,62.5,-12,12
278,1,278,Martin Alund,Edouard Roger-Vasselin,0,57,31,43,17,63,45,37,22,0.2951167728237792,0.14285714285714285,True,False,False,False,False,False,False,True,7.4,0.375,-6,48,57.0,1.0,43.0,0.0,63.0,17.0,22.0,-6.0,48.0,57.0,6,-6
279,1,279,Blaz Kavcic,James Duckworth,1,63,33,37,17,46,19,54,11,0.2961783439490446,0.14285714285714285,True,False,False,False,False,False,False,True,10.8,0.17857142857142858,17,50,63.0,1.0,37.0,1.0,46.0,17.0,11.0,17.0,50.0,63.0,-17,17
280,1,280,Andreas Seppi,Leonardo Mayer,1,67,73,33,32,64,68,36,28,0.29723991507430997,0.14285714285714285,True,False,False,False,False,False,False,True,7.2,0.48214285714285715,3,105,67.0,1.0,33.0,1.0,64.0,32.0,28.0,3.0,105.0,59.6,-3,3
281,1,281,Jurgen Zopp,Tommy Robredo,0,68,35,32,9,65,37,35,12,0.29830148619957536,0.14285714285714285,True,False,False,False,False,False,False,True,7.0,0.19642857142857142,3,44,68.0,1.0,32.0,0.0,65.0,9.0,12.0,3.0,44.0,59.5,-3,3
282,1,282,Igor Sijsling,Jurgen Melzer,1,64,41,36,18,72,37,28,6,0.29936305732484075,0.14285714285714285,True,False,False,False,False,False,False,True,5.6000000000000005,0.08928571428571429,-8,59,64.0,1.0,36.0,1.0,72.0,18.0,6.0,-8.0,59.0,59.5,8,-8
283,1,283,Ernests Gulbis,Rogerio Dutra Silva,1,53,36,47,23,65,31,35,13,0.30042462845010615,0.14285714285714285,True,False,False,False,False,False,False,True,7.0,0.21428571428571427,-12,59,53.0,1.0,47.0,1.0,65.0,23.0,13.0,-12.0,59.0,55.5,12,-12
284,1,284,Tomas Berdych,Gael Monfils,0,66,91,34,33,72,104,28,27,0.30148619957537154,0.14285714285714285,True,False,False,False,False,False,False,True,5.6000000000000005,0.4642857142857143,-6,124,66.0,1.0,34.0,0.0,72.0,33.0,27.0,-6.0,124.0,66.0,6,-6
285,1,285,Sergiy Stakhovsky,Richard Gasquet,0,55,22,45,17,67,36,33,16,0.30254777070063693,0.14285714285714285,True,False,False,False,False,False,False,True,6.6000000000000005,0.26785714285714285,-12,39,55.0,1.0,45.0,0.0,67.0,17.0,16.0,-12.0,39.0,54.0,12,-12
286,1,286,Michal Przysiezny,Rhyne Williams,1,67,75,33,27,67,66,33,21,0.3036093418259023,0.14285714285714285,True,False,False,False,False,False,False,True,6.6000000000000005,0.35714285714285715,0,102,67.0,1.0,33.0,1.0,67.0,27.0,21.0,0.0,102.0,68.0,0,0
287,1,287,Florent Serra,Nikolay Davydenko,0,64,35,36,13,67,50,33,16,0.3046709129511677,0.14285714285714285,True,False,False,False,False,False,False,True,6.6000000000000005,0.26785714285714285,-3,48,64.0,1.0,36.0,0.0,67.0,13.0,16.0,-3.0,48.0,64.0,3,-3
288,1,288,Florian Mayer,Denis Istomin,0,59,40,41,15,69,44,31,13,0.3057324840764331,0.14285714285714285,True,False,False,False,False,False,False,True,6.2,0.21428571428571427,-10,55,59.0,1.0,41.0,0.0,69.0,15.0,13.0,-10.0,55.0,60.666666666666664,10,-10
289,1,289,Albert Ramos,Jerzy Janowicz,0,61,41,39,25,63,49,37,26,0.3067940552016985,0.14285714285714285,True,False,False,False,False,False,False,True,7.4,0.44642857142857145,-2,66,61.0,1.0,39.0,0.0,63.0,25.0,26.0,-2.0,66.0,59.0,2,-2
290,1,290,Kenny De Schepper,Robin Haase,0,64,61,36,21,65,59,35,25,0.3078556263269639,0.14285714285714285,True,False,False,False,False,False,False,True,7.0,0.42857142857142855,-1,82,64.0,1.0,36.0,0.0,65.0,21.0,25.0,-1.0,82.0,61.5,1,-1
291,1,291,Vasek Pospisil,Horacio Zeballos,0,56,67,44,34,68,71,32,18,0.3089171974522293,0.14285714285714285,True,False,False,False,False,False,False,True,6.4,0.30357142857142855,-12,101,56.0,1.0,44.0,0.0,68.0,34.0,18.0,-12.0,101.0,56.0,12,-12
