,race1,fulltime,sex,decile3,lsat,ugpa,grad,bar1,fam_inc,tier,Bucketize_decile3,Scaling_decile1,sex_1.0,sex_2.0,Bucketize_ugpa,fulltime_1.0,fulltime_2.0,gender_female,gender_male,race1_asian,race1_black,race1_hisp,race1_other,race1_white,Bucketize_tier,ugpa_lsat_ratio,lsat_ugpa_ratio,LSAT_GPA_Ratio,lsat_gpa_ratio,lsat_gpa_interaction,lsat_ugpa_interaction,"GROUPBY_['sex', 'fulltime', 'tier']_mean_lsat","GROUPBY_['sex', 'fulltime', 'race1', 'tier']_mean_lsat",lsat_ugpa_interaction_ratio,lsat_ugpa_interaction_bucket,lsat_decile3_ratio,ugpa_decile3_ratio,lsat_ugpa_interaction_bucket_fulltime,lsat_ugpa_interaction_bucket_rank
771,white,1.0,1.0,2.0,34.0,3.3,Y,F,4.0,3.0,Low,0.3333333333333333,True,False,3-4,True,False,True,False,False,False,False,False,True,Low,0.09705882352941175,10.303030303030303,10.303030303030303,10.303030303030303,112.19999999999999,112.19999999999999,33.20194174757281,34.759302325581395,3.3,2,17.0,1.65,-inf-150_1,
772,white,1.0,1.0,9.0,47.0,3.3,Y,P,4.0,4.0,High,0.5555555555555556,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.0702127659574468,14.242424242424244,14.242424242424244,14.242424242424244,155.1,155.1,35.002536997885834,37.07461773700306,3.3,2,5.222222222222222,0.36666666666666664,-inf-150_1,
773,white,1.0,1.0,5.0,34.0,3.3,Y,P,4.0,3.0,Medium,0.4444444444444444,True,False,3-4,True,False,True,False,False,False,False,False,True,Low,0.09705882352941175,10.303030303030303,10.303030303030303,10.303030303030303,112.19999999999999,112.19999999999999,33.20194174757281,34.759302325581395,3.3,2,6.8,0.6599999999999999,-inf-150_1,
774,white,1.0,1.0,2.0,31.0,3.3,Y,F,4.0,3.0,Low,0.1111111111111111,True,False,3-4,True,False,True,False,False,False,False,False,True,Low,0.1064516129032258,9.393939393939394,9.393939393939394,9.393939393939394,102.3,102.3,33.20194174757281,34.759302325581395,3.3,2,15.5,1.65,-inf-150_1,
775,white,1.0,2.0,8.0,46.0,3.3,Y,P,5.0,6.0,High,0.6666666666666666,False,True,3-4,True,False,False,True,False,False,False,False,True,Unknown,0.07173913043478261,13.93939393939394,13.93939393939394,13.93939393939394,151.79999999999998,151.79999999999998,40.74825174825175,42.35514018691589,3.3,2,5.75,0.4125,-inf-150_1,
776,black,1.0,1.0,1.0,28.5,3.3,Y,F,3.0,5.0,Low,0.1111111111111111,True,False,3-4,True,False,True,False,False,True,False,False,False,Unknown,0.11578947368421053,8.636363636363637,8.636363636363637,8.636363636363637,94.05,94.05,36.387387387387385,29.901960784313726,3.3,1,28.5,3.3,-inf-150_1,
777,white,1.0,2.0,3.0,29.0,3.3,Y,F,3.0,2.0,Low,0.1111111111111111,False,True,3-4,True,False,False,True,False,False,False,False,True,Medium,0.11379310344827585,8.787878787878789,8.787878787878789,8.787878787878789,95.69999999999999,95.69999999999999,32.29148148148148,32.804201680672264,3.3,1,9.666666666666666,1.0999999999999999,-inf-150_1,
778,white,1.0,1.0,5.0,34.0,3.3,Y,P,4.0,3.0,Medium,0.5555555555555556,True,False,3-4,True,False,True,False,False,False,False,False,True,Low,0.09705882352941175,10.303030303030303,10.303030303030303,10.303030303030303,112.19999999999999,112.19999999999999,33.20194174757281,34.759302325581395,3.3,2,6.8,0.6599999999999999,-inf-150_1,
779,white,1.0,2.0,1.0,27.5,3.3,Y,P,5.0,3.0,Low,0.0,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.12,8.333333333333334,8.333333333333334,8.333333333333334,90.75,90.75,34.63171641791045,35.47604166666667,3.3,1,27.5,3.3,-inf-150_1,
780,other,1.0,2.0,5.0,35.3,3.3,Y,F,3.0,3.0,Medium,0.5555555555555556,False,True,3-4,True,False,False,True,False,False,False,True,False,Low,0.09348441926345609,10.696969696969697,10.696969696969697,10.696969696969697,116.48999999999998,116.48999999999998,34.63171641791045,31.78666666666667,3.3,2,7.06,0.6599999999999999,-inf-150_1,
781,black,1.0,1.0,1.0,27.0,3.3,Y,F,4.0,3.0,Low,0.0,True,False,3-4,True,False,True,False,False,True,False,False,False,Low,0.12222222222222222,8.181818181818182,8.181818181818182,8.181818181818182,89.1,89.1,33.20194174757281,27.221649484536083,3.3,1,27.0,3.3,-inf-150_1,
782,white,2.0,1.0,1.0,32.0,3.3,Y,F,5.0,5.0,Low,0.5555555555555556,True,False,3-4,False,True,True,False,False,False,False,False,True,Unknown,0.103125,9.696969696969697,9.696969696969697,9.696969696969697,105.6,105.6,33.666666666666664,35.138888888888886,3.3,2,32.0,3.3,-inf-150_2,
783,white,1.0,2.0,4.0,41.0,3.3,Y,P,2.0,4.0,Medium,0.5555555555555556,False,True,3-4,True,False,False,True,False,False,False,False,True,Unknown,0.08048780487804878,12.424242424242426,12.424242424242426,12.424242424242426,135.29999999999998,135.29999999999998,36.76711864406779,38.57636363636363,3.2999999999999994,2,10.25,0.825,-inf-150_1,
784,white,1.0,1.0,1.0,32.0,3.3,Y,F,4.0,2.0,Low,0.3333333333333333,True,False,3-4,True,False,True,False,False,False,False,False,True,Medium,0.103125,9.696969696969697,9.696969696969697,9.696969696969697,105.6,105.6,31.798936170212766,32.56163522012579,3.3,2,32.0,3.3,-inf-150_1,
785,white,1.0,1.0,4.0,33.0,3.3,Y,F,3.0,3.0,Medium,0.4444444444444444,True,False,3-4,True,False,True,False,False,False,False,False,True,Low,0.09999999999999999,10.0,10.0,10.0,108.89999999999999,108.89999999999999,33.20194174757281,34.759302325581395,3.3,2,8.25,0.825,-inf-150_1,
786,white,1.0,2.0,3.0,37.7,3.3,Y,F,4.0,5.0,Low,0.1111111111111111,False,True,3-4,True,False,False,True,False,False,False,False,True,Unknown,0.08753315649867373,11.424242424242426,11.424242424242426,11.424242424242426,124.41,124.41,38.23014492753623,39.650191570881226,3.3,2,12.566666666666668,1.0999999999999999,-inf-150_1,
787,white,1.0,2.0,8.0,28.0,3.3,Y,F,2.0,1.0,High,0.8888888888888888,False,True,3-4,True,False,False,True,False,False,False,False,True,High,0.11785714285714285,8.484848484848484,8.484848484848484,8.484848484848484,92.39999999999999,92.39999999999999,26.931250000000002,29.15555555555556,3.3,1,3.5,0.4125,-inf-150_1,
788,white,1.0,2.0,2.0,29.0,3.3,Y,F,4.0,3.0,Low,0.1111111111111111,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.11379310344827585,8.787878787878789,8.787878787878789,8.787878787878789,95.69999999999999,95.69999999999999,34.63171641791045,35.47604166666667,3.3,1,14.5,1.65,-inf-150_1,
789,black,1.0,1.0,4.0,24.0,3.3,Y,F,3.0,3.0,Medium,0.2222222222222222,True,False,3-4,True,False,True,False,False,True,False,False,False,Low,0.13749999999999998,7.272727272727273,7.272727272727273,7.272727272727273,79.19999999999999,79.19999999999999,33.20194174757281,27.221649484536083,3.2999999999999994,1,6.0,0.825,-inf-150_1,
790,hisp,1.0,2.0,5.0,29.5,3.3,Y,P,3.0,3.0,Medium,0.5555555555555556,False,True,3-4,True,False,False,True,False,False,True,False,False,Low,0.11186440677966102,8.93939393939394,8.93939393939394,8.93939393939394,97.35,97.35,34.63171641791045,30.51153846153846,3.3,1,5.9,0.6599999999999999,-inf-150_1,
791,asian,2.0,2.0,3.0,30.0,3.3,Y,F,4.0,5.0,Low,0.3333333333333333,False,True,3-4,False,True,False,True,True,False,False,False,False,Unknown,0.11,9.090909090909092,9.090909090909092,9.090909090909092,99.0,99.0,35.69714285714286,33.0,3.3,1,10.0,1.0999999999999999,-inf-150_2,
792,white,1.0,1.0,1.0,41.0,3.3,Y,F,4.0,3.0,Low,0.0,True,False,3-4,True,False,True,False,False,False,False,False,True,Low,0.08048780487804878,12.424242424242426,12.424242424242426,12.424242424242426,135.29999999999998,135.29999999999998,33.20194174757281,34.759302325581395,3.2999999999999994,2,41.0,3.3,-inf-150_1,
793,white,1.0,2.0,6.0,35.0,3.3,Y,P,4.0,3.0,Medium,0.5555555555555556,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.09428571428571428,10.606060606060607,10.606060606060607,10.606060606060607,115.5,115.5,34.63171641791045,35.47604166666667,3.3,2,5.833333333333333,0.5499999999999999,-inf-150_1,
794,asian,1.0,1.0,3.0,34.0,3.3,Y,P,3.0,4.0,Low,0.2222222222222222,True,False,3-4,True,False,True,False,True,False,False,False,False,Unknown,0.09705882352941175,10.303030303030303,10.303030303030303,10.303030303030303,112.19999999999999,112.19999999999999,35.002536997885834,34.28260869565217,3.3,2,11.333333333333334,1.0999999999999999,-inf-150_1,
795,asian,1.0,2.0,2.0,25.5,3.3,Y,F,3.0,4.0,Low,0.1111111111111111,False,True,3-4,True,False,False,True,True,False,False,False,False,Unknown,0.12941176470588234,7.7272727272727275,7.7272727272727275,7.7272727272727275,84.14999999999999,84.14999999999999,36.76711864406779,36.0,3.3,1,12.75,1.65,-inf-150_1,
796,asian,1.0,1.0,8.0,42.0,3.3,Y,P,3.0,4.0,High,0.6666666666666666,True,False,3-4,True,False,True,False,True,False,False,False,False,Unknown,0.07857142857142857,12.727272727272728,12.727272727272728,12.727272727272728,138.6,138.6,35.002536997885834,34.28260869565217,3.3,2,5.25,0.4125,-inf-150_1,
797,white,1.0,1.0,3.0,32.0,3.3,Y,F,2.0,2.0,Low,0.2222222222222222,True,False,3-4,True,False,True,False,False,False,False,False,True,Medium,0.103125,9.696969696969697,9.696969696969697,9.696969696969697,105.6,105.6,31.798936170212766,32.56163522012579,3.3,2,10.666666666666666,1.0999999999999999,-inf-150_1,
798,white,1.0,1.0,9.0,44.0,3.3,Y,P,4.0,5.0,High,1.0,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.075,13.333333333333334,13.333333333333334,13.333333333333334,145.2,145.2,36.387387387387385,38.453917050691246,3.3,2,4.888888888888889,0.36666666666666664,-inf-150_1,
799,white,1.0,2.0,2.0,36.0,3.3,Y,P,3.0,3.0,Low,0.3333333333333333,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.09166666666666666,10.90909090909091,10.90909090909091,10.90909090909091,118.8,118.8,34.63171641791045,35.47604166666667,3.3,2,18.0,1.65,-inf-150_1,
800,hisp,2.0,2.0,2.0,30.0,3.3,Y,F,3.0,3.0,Low,0.0,False,True,3-4,False,True,False,True,False,False,True,False,False,Low,0.11,9.090909090909092,9.090909090909092,9.090909090909092,99.0,99.0,32.65514018691589,29.181818181818183,3.3,1,15.0,1.65,-inf-150_2,
801,white,1.0,2.0,7.0,32.0,3.3,Y,P,4.0,5.0,High,0.6666666666666666,False,True,3-4,True,False,False,True,False,False,False,False,True,Unknown,0.103125,9.696969696969697,9.696969696969697,9.696969696969697,105.6,105.6,38.23014492753623,39.650191570881226,3.3,2,4.571428571428571,0.4714285714285714,-inf-150_1,
802,white,1.0,2.0,3.0,34.0,3.3,Y,F,2.0,2.0,Low,0.5555555555555556,False,True,3-4,True,False,False,True,False,False,False,False,True,Medium,0.09705882352941175,10.303030303030303,10.303030303030303,10.303030303030303,112.19999999999999,112.19999999999999,32.29148148148148,32.804201680672264,3.3,2,11.333333333333334,1.0999999999999999,-inf-150_1,
803,black,1.0,1.0,5.0,36.0,3.3,Y,P,1.0,4.0,Medium,0.4444444444444444,True,False,3-4,True,False,True,False,False,True,False,False,False,Unknown,0.09166666666666666,10.90909090909091,10.90909090909091,10.90909090909091,118.8,118.8,35.002536997885834,28.550632911392405,3.3,2,7.2,0.6599999999999999,-inf-150_1,
804,white,1.0,2.0,1.0,29.5,3.3,Y,F,3.0,3.0,Low,0.0,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.11186440677966102,8.93939393939394,8.93939393939394,8.93939393939394,97.35,97.35,34.63171641791045,35.47604166666667,3.3,1,29.5,3.3,-inf-150_1,
805,hisp,1.0,1.0,4.0,26.5,3.3,Y,F,2.0,3.0,Medium,0.3333333333333333,True,False,3-4,True,False,True,False,False,False,True,False,False,Low,0.12452830188679245,8.030303030303031,8.030303030303031,8.030303030303031,87.44999999999999,87.44999999999999,33.20194174757281,31.16,3.2999999999999994,1,6.625,0.825,-inf-150_1,
806,white,1.0,2.0,6.0,33.0,3.3,Y,P,4.0,3.0,Medium,0.5555555555555556,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.09999999999999999,10.0,10.0,10.0,108.89999999999999,108.89999999999999,34.63171641791045,35.47604166666667,3.3,2,5.5,0.5499999999999999,-inf-150_1,
807,white,1.0,1.0,8.0,39.0,3.3,Y,P,4.0,3.0,High,0.6666666666666666,True,False,3-4,True,False,True,False,False,False,False,False,True,Low,0.0846153846153846,11.818181818181818,11.818181818181818,11.818181818181818,128.7,128.7,33.20194174757281,34.759302325581395,3.3,2,4.875,0.4125,-inf-150_1,
808,white,1.0,1.0,7.0,33.0,3.3,Y,P,4.0,3.0,High,0.5555555555555556,True,False,3-4,True,False,True,False,False,False,False,False,True,Low,0.09999999999999999,10.0,10.0,10.0,108.89999999999999,108.89999999999999,33.20194174757281,34.759302325581395,3.3,2,4.714285714285714,0.4714285714285714,-inf-150_1,
809,white,1.0,2.0,2.0,41.0,3.3,Y,P,3.0,3.0,Low,0.2222222222222222,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.08048780487804878,12.424242424242426,12.424242424242426,12.424242424242426,135.29999999999998,135.29999999999998,34.63171641791045,35.47604166666667,3.2999999999999994,2,20.5,1.65,-inf-150_1,
810,white,1.0,1.0,10.0,38.0,3.3,Y,F,4.0,4.0,,1.0,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.08684210526315789,11.515151515151516,11.515151515151516,11.515151515151516,125.39999999999999,125.39999999999999,35.002536997885834,37.07461773700306,3.3,2,3.8,0.32999999999999996,-inf-150_1,
811,white,2.0,1.0,10.0,43.0,3.3,Y,P,3.0,4.0,,1.0,True,False,3-4,False,True,True,False,False,False,False,False,True,Unknown,0.07674418604651162,13.030303030303031,13.030303030303031,13.030303030303031,141.9,141.9,30.65806451612903,36.9,3.3000000000000003,2,4.3,0.32999999999999996,-inf-150_2,
812,hisp,1.0,1.0,1.0,34.0,3.3,Y,F,3.0,3.0,Low,0.2222222222222222,True,False,3-4,True,False,True,False,False,False,True,False,False,Low,0.09705882352941175,10.303030303030303,10.303030303030303,10.303030303030303,112.19999999999999,112.19999999999999,33.20194174757281,31.16,3.3,2,34.0,3.3,-inf-150_1,
813,asian,1.0,1.0,7.0,28.0,3.3,Y,P,4.0,4.0,High,0.7777777777777778,True,False,3-4,True,False,True,False,True,False,False,False,False,Unknown,0.11785714285714285,8.484848484848484,8.484848484848484,8.484848484848484,92.39999999999999,92.39999999999999,35.002536997885834,34.28260869565217,3.3,1,4.0,0.4714285714285714,-inf-150_1,
814,white,1.0,1.0,10.0,33.0,3.3,Y,P,4.0,4.0,,1.0,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.09999999999999999,10.0,10.0,10.0,108.89999999999999,108.89999999999999,35.002536997885834,37.07461773700306,3.3,2,3.3,0.32999999999999996,-inf-150_1,
815,white,1.0,1.0,4.0,28.5,3.3,Y,F,3.0,2.0,Medium,0.4444444444444444,True,False,3-4,True,False,True,False,False,False,False,False,True,Medium,0.11578947368421053,8.636363636363637,8.636363636363637,8.636363636363637,94.05,94.05,31.798936170212766,32.56163522012579,3.3,1,7.125,0.825,-inf-150_1,
816,other,2.0,1.0,4.0,20.0,3.3,Y,F,1.0,2.0,Medium,0.2222222222222222,True,False,3-4,False,True,True,False,False,False,False,True,False,Medium,0.16499999999999998,6.0606060606060606,6.0606060606060606,6.0606060606060606,66.0,66.0,29.25,20.0,3.3,1,5.0,0.825,-inf-150_2,
817,white,1.0,2.0,9.0,40.0,3.3,Y,F,4.0,4.0,High,0.8888888888888888,False,True,3-4,True,False,False,True,False,False,False,False,True,Unknown,0.08249999999999999,12.121212121212121,12.121212121212121,12.121212121212121,132.0,132.0,36.76711864406779,38.57636363636363,3.3,2,4.444444444444445,0.36666666666666664,-inf-150_1,
818,white,1.0,1.0,4.0,35.0,3.3,Y,P,3.0,3.0,Medium,0.4444444444444444,True,False,3-4,True,False,True,False,False,False,False,False,True,Low,0.09428571428571428,10.606060606060607,10.606060606060607,10.606060606060607,115.5,115.5,33.20194174757281,34.759302325581395,3.3,2,8.75,0.825,-inf-150_1,
819,white,1.0,1.0,8.0,43.0,3.3,Y,P,4.0,5.0,High,0.8888888888888888,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.07674418604651162,13.030303030303031,13.030303030303031,13.030303030303031,141.9,141.9,36.387387387387385,38.453917050691246,3.3000000000000003,2,5.375,0.4125,-inf-150_1,
820,hisp,1.0,1.0,1.0,40.0,3.3,Y,F,3.0,6.0,Low,0.0,True,False,3-4,True,False,True,False,False,False,True,False,False,Unknown,0.08249999999999999,12.121212121212121,12.121212121212121,12.121212121212121,132.0,132.0,40.40686274509804,36.1875,3.3,2,40.0,3.3,-inf-150_1,
821,white,1.0,1.0,3.0,31.0,3.3,Y,F,4.0,2.0,Low,0.2222222222222222,True,False,3-4,True,False,True,False,False,False,False,False,True,Medium,0.1064516129032258,9.393939393939394,9.393939393939394,9.393939393939394,102.3,102.3,31.798936170212766,32.56163522012579,3.3,2,10.333333333333334,1.0999999999999999,-inf-150_1,
822,black,1.0,1.0,4.0,25.0,3.3,Y,P,4.0,3.0,Medium,0.3333333333333333,True,False,3-4,True,False,True,False,False,True,False,False,False,Low,0.132,7.575757575757576,7.575757575757576,7.575757575757576,82.5,82.5,33.20194174757281,27.221649484536083,3.3,1,6.25,0.825,-inf-150_1,
823,white,2.0,2.0,8.0,34.0,3.3,Y,P,3.0,3.0,High,0.8888888888888888,False,True,3-4,False,True,False,True,False,False,False,False,True,Low,0.09705882352941175,10.303030303030303,10.303030303030303,10.303030303030303,112.19999999999999,112.19999999999999,32.65514018691589,33.98641975308642,3.3,2,4.25,0.4125,-inf-150_2,
824,white,1.0,2.0,1.0,35.0,3.3,Y,F,4.0,3.0,Low,0.1111111111111111,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.09428571428571428,10.606060606060607,10.606060606060607,10.606060606060607,115.5,115.5,34.63171641791045,35.47604166666667,3.3,2,35.0,3.3,-inf-150_1,
825,white,1.0,2.0,1.0,35.5,3.3,Y,F,4.0,3.0,Low,0.1111111111111111,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.09295774647887324,10.757575757575758,10.757575757575758,10.757575757575758,117.14999999999999,117.14999999999999,34.63171641791045,35.47604166666667,3.3,2,35.5,3.3,-inf-150_1,
826,white,1.0,2.0,7.0,36.0,3.3,Y,P,4.0,5.0,High,0.6666666666666666,False,True,3-4,True,False,False,True,False,False,False,False,True,Unknown,0.09166666666666666,10.90909090909091,10.90909090909091,10.90909090909091,118.8,118.8,38.23014492753623,39.650191570881226,3.3,2,5.142857142857143,0.4714285714285714,-inf-150_1,
827,other,1.0,1.0,1.0,33.0,3.3,Y,F,1.0,5.0,Low,0.0,True,False,3-4,True,False,True,False,False,False,False,True,False,Unknown,0.09999999999999999,10.0,10.0,10.0,108.89999999999999,108.89999999999999,36.387387387387385,34.53846153846154,3.3,2,33.0,3.3,-inf-150_1,
828,white,1.0,2.0,10.0,43.0,3.3,Y,P,4.0,3.0,,1.0,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.07674418604651162,13.030303030303031,13.030303030303031,13.030303030303031,141.9,141.9,34.63171641791045,35.47604166666667,3.3000000000000003,2,4.3,0.32999999999999996,-inf-150_1,
829,asian,1.0,1.0,2.0,43.0,3.3,Y,F,3.0,5.0,Low,0.4444444444444444,True,False,3-4,True,False,True,False,True,False,False,False,False,Unknown,0.07674418604651162,13.030303030303031,13.030303030303031,13.030303030303031,141.9,141.9,36.387387387387385,35.609375,3.3000000000000003,2,21.5,1.65,-inf-150_1,
830,white,1.0,1.0,2.0,30.5,3.3,Y,F,3.0,3.0,Low,0.2222222222222222,True,False,3-4,True,False,True,False,False,False,False,False,True,Low,0.10819672131147541,9.242424242424242,9.242424242424242,9.242424242424242,100.64999999999999,100.64999999999999,33.20194174757281,34.759302325581395,3.3,2,15.25,1.65,-inf-150_1,
831,white,1.0,1.0,3.0,36.0,3.3,Y,P,3.0,4.0,Low,0.2222222222222222,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.09166666666666666,10.90909090909091,10.90909090909091,10.90909090909091,118.8,118.8,35.002536997885834,37.07461773700306,3.3,2,12.0,1.0999999999999999,-inf-150_1,
832,black,1.0,1.0,1.0,27.0,3.3,Y,F,3.0,5.0,Low,0.1111111111111111,True,False,3-4,True,False,True,False,False,True,False,False,False,Unknown,0.12222222222222222,8.181818181818182,8.181818181818182,8.181818181818182,89.1,89.1,36.387387387387385,29.901960784313726,3.3,1,27.0,3.3,-inf-150_1,
833,white,1.0,2.0,6.0,39.0,3.3,Y,F,4.0,3.0,Medium,0.4444444444444444,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.0846153846153846,11.818181818181818,11.818181818181818,11.818181818181818,128.7,128.7,34.63171641791045,35.47604166666667,3.3,2,6.5,0.5499999999999999,-inf-150_1,
834,asian,1.0,2.0,2.0,35.0,3.3,Y,F,5.0,2.0,Low,0.2222222222222222,False,True,3-4,True,False,False,True,True,False,False,False,False,Medium,0.09428571428571428,10.606060606060607,10.606060606060607,10.606060606060607,115.5,115.5,32.29148148148148,32.8,3.3,2,17.5,1.65,-inf-150_1,
835,white,1.0,2.0,9.0,40.0,3.3,Y,P,3.0,4.0,High,0.8888888888888888,False,True,3-4,True,False,False,True,False,False,False,False,True,Unknown,0.08249999999999999,12.121212121212121,12.121212121212121,12.121212121212121,132.0,132.0,36.76711864406779,38.57636363636363,3.3,2,4.444444444444445,0.36666666666666664,-inf-150_1,
836,white,2.0,1.0,1.0,29.0,3.3,Y,F,4.0,2.0,Low,0.1111111111111111,True,False,3-4,False,True,True,False,False,False,False,False,True,Medium,0.11379310344827585,8.787878787878789,8.787878787878789,8.787878787878789,95.69999999999999,95.69999999999999,29.25,30.846153846153847,3.3,1,29.0,3.3,-inf-150_2,
837,white,1.0,1.0,7.0,42.0,3.3,Y,P,2.0,4.0,High,0.6666666666666666,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.07857142857142857,12.727272727272728,12.727272727272728,12.727272727272728,138.6,138.6,35.002536997885834,37.07461773700306,3.3,2,6.0,0.4714285714285714,-inf-150_1,
838,white,1.0,1.0,1.0,44.0,3.3,Y,F,3.0,5.0,Low,0.0,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.075,13.333333333333334,13.333333333333334,13.333333333333334,145.2,145.2,36.387387387387385,38.453917050691246,3.3,2,44.0,3.3,-inf-150_1,
839,white,1.0,1.0,3.0,42.0,3.3,Y,P,3.0,1.0,Low,0.4444444444444444,True,False,3-4,True,False,True,False,False,False,False,False,True,High,0.07857142857142857,12.727272727272728,12.727272727272728,12.727272727272728,138.6,138.6,26.25505617977528,33.51428571428571,3.3,2,14.0,1.0999999999999999,-inf-150_1,
840,white,1.0,1.0,1.0,39.0,3.3,Y,F,3.0,4.0,Low,0.0,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.0846153846153846,11.818181818181818,11.818181818181818,11.818181818181818,128.7,128.7,35.002536997885834,37.07461773700306,3.3,2,39.0,3.3,-inf-150_1,
841,white,1.0,2.0,10.0,38.0,3.3,Y,P,4.0,5.0,,0.8888888888888888,False,True,3-4,True,False,False,True,False,False,False,False,True,Unknown,0.08684210526315789,11.515151515151516,11.515151515151516,11.515151515151516,125.39999999999999,125.39999999999999,38.23014492753623,39.650191570881226,3.3,2,3.8,0.32999999999999996,-inf-150_1,
842,white,1.0,2.0,10.0,36.0,3.3,Y,P,4.0,3.0,,0.8888888888888888,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.09166666666666666,10.90909090909091,10.90909090909091,10.90909090909091,118.8,118.8,34.63171641791045,35.47604166666667,3.3,2,3.6,0.32999999999999996,-inf-150_1,
843,white,1.0,1.0,8.0,39.0,3.3,Y,P,4.0,4.0,High,0.8888888888888888,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.0846153846153846,11.818181818181818,11.818181818181818,11.818181818181818,128.7,128.7,35.002536997885834,37.07461773700306,3.3,2,4.875,0.4125,-inf-150_1,
844,white,1.0,2.0,4.0,34.0,3.3,Y,F,4.0,2.0,Medium,0.1111111111111111,False,True,3-4,True,False,False,True,False,False,False,False,True,Medium,0.09705882352941175,10.303030303030303,10.303030303030303,10.303030303030303,112.19999999999999,112.19999999999999,32.29148148148148,32.804201680672264,3.3,2,8.5,0.825,-inf-150_1,
845,white,1.0,2.0,4.0,31.5,3.3,Y,P,3.0,3.0,Medium,0.3333333333333333,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.10476190476190475,9.545454545454547,9.545454545454547,9.545454545454547,103.94999999999999,103.94999999999999,34.63171641791045,35.47604166666667,3.3,2,7.875,0.825,-inf-150_1,
846,white,1.0,2.0,2.0,39.0,3.3,Y,F,3.0,3.0,Low,0.1111111111111111,False,True,3-4,True,False,False,True,False,False,False,False,True,Low,0.0846153846153846,11.818181818181818,11.818181818181818,11.818181818181818,128.7,128.7,34.63171641791045,35.47604166666667,3.3,2,19.5,1.65,-inf-150_1,
847,white,1.0,1.0,1.0,38.0,3.3,Y,F,3.0,5.0,Low,0.1111111111111111,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.08684210526315789,11.515151515151516,11.515151515151516,11.515151515151516,125.39999999999999,125.39999999999999,36.387387387387385,38.453917050691246,3.3,2,38.0,3.3,-inf-150_1,
848,white,1.0,2.0,7.0,43.0,3.3,Y,P,5.0,4.0,High,0.5555555555555556,False,True,3-4,True,False,False,True,False,False,False,False,True,Unknown,0.07674418604651162,13.030303030303031,13.030303030303031,13.030303030303031,141.9,141.9,36.76711864406779,38.57636363636363,3.3000000000000003,2,6.142857142857143,0.4714285714285714,-inf-150_1,
849,white,1.0,1.0,7.0,33.0,3.3,Y,P,4.0,2.0,High,0.5555555555555556,True,False,3-4,True,False,True,False,False,False,False,False,True,Medium,0.09999999999999999,10.0,10.0,10.0,108.89999999999999,108.89999999999999,31.798936170212766,32.56163522012579,3.3,2,4.714285714285714,0.4714285714285714,-inf-150_1,
850,asian,1.0,2.0,2.0,44.0,3.3,Y,P,4.0,6.0,Low,0.0,False,True,3-4,True,False,False,True,True,False,False,False,False,Unknown,0.075,13.333333333333334,13.333333333333334,13.333333333333334,145.2,145.2,40.74825174825175,41.9,3.3,2,22.0,1.65,-inf-150_1,
851,white,1.0,1.0,1.0,32.0,3.3,Y,F,3.0,4.0,Low,0.1111111111111111,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.103125,9.696969696969697,9.696969696969697,9.696969696969697,105.6,105.6,35.002536997885834,37.07461773700306,3.3,2,32.0,3.3,-inf-150_1,
852,white,1.0,2.0,8.0,40.0,3.3,Y,P,4.0,5.0,High,0.8888888888888888,False,True,3-4,True,False,False,True,False,False,False,False,True,Unknown,0.08249999999999999,12.121212121212121,12.121212121212121,12.121212121212121,132.0,132.0,38.23014492753623,39.650191570881226,3.3,2,5.0,0.4125,-inf-150_1,
853,white,1.0,1.0,8.0,42.0,3.3,Y,P,4.0,6.0,High,0.5555555555555556,True,False,3-4,True,False,True,False,False,False,False,False,True,Unknown,0.07857142857142857,12.727272727272728,12.727272727272728,12.727272727272728,138.6,138.6,40.40686274509804,41.95,3.3,2,5.25,0.4125,-inf-150_1,
