,ocean_proximity,longitude,latitude,total_rooms,total_bedrooms,households,median_income,BinaryHouseVal,Scaling_longitude,Bucketize_housing_median_age,Bucketize_population,Scaling_median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,bedroom_to_room_ratio,rooms_bedrooms_ratio,bedroom_ratio,GROUPBY_['ocean_proximity']_mean_median_income
3525,1,-118.59,34.23,6592.0,1525.0,1463.0,3.0347,1,0.5737051792828681,4,1,0.1748113819119736,1,0,0,1,0,0.2313410194174757,4.322622950819672,0.2313410194174757,4.231100520256808
3526,1,-118.56,34.25,1962.0,243.0,242.0,8.565,1,0.5766932270916332,2,0,0.5562061212948787,1,0,0,1,0,0.1238532110091743,8.074074074074074,0.1238532110091743,4.231100520256808
3527,1,-118.56,34.24,2980.0,362.0,378.0,8.1714,1,0.5766932270916332,1,1,0.5290616681149226,1,0,0,1,0,0.121476510067114,8.232044198895027,0.121476510067114,4.231100520256808
3528,1,-118.57,34.25,5098.0,778.0,778.0,5.6149,1,0.5756972111553791,2,1,0.352753755120619,1,0,0,1,0,0.1526088662220478,6.552699228791774,0.1526088662220478,4.231100520256808
3529,1,-118.58,34.24,3239.0,647.0,590.0,3.2426,1,0.5747011952191236,1,1,0.1891491151846181,1,0,0,1,0,0.1997530101883297,5.006182380216384,0.1997530101883297,4.231100520256808
3530,1,-118.59,34.25,9716.0,2387.0,2225.0,3.6231,1,0.5737051792828681,4,1,0.2153901325498958,1,0,0,1,0,0.2456772334293948,4.070381231671554,0.2456772334293948,4.231100520256808
3531,1,-118.57,34.25,4679.0,609.0,609.0,8.7471,1,0.5756972111553791,4,1,0.5687645687645687,1,0,0,1,0,0.1301560162427869,7.683087027914614,0.1301560162427869,4.231100520256808
3532,1,-118.58,34.25,4883.0,769.0,725.0,5.521,1,0.5747011952191236,1,1,0.3462779823726569,1,0,0,1,0,0.1574851525701413,6.349804941482445,0.1574851525701413,4.231100520256808
3533,1,-118.56,34.23,3215.0,529.0,539.0,5.5126,1,0.5766932270916332,2,1,0.3456986800182066,1,0,0,1,0,0.1645412130637636,6.077504725897921,0.1645412130637636,4.231100520256808
3534,1,-118.56,34.23,2406.0,432.0,454.0,4.6944,1,0.5766932270916332,2,1,0.2892718721121088,1,0,0,1,0,0.1795511221945137,5.569444444444445,0.1795511221945137,4.231100520256808
3535,1,-118.57,34.23,3275.0,648.0,585.0,4.9676,1,0.5756972111553791,1,1,0.3081129915449442,1,0,0,1,0,0.1978625954198473,5.054012345679013,0.1978625954198473,4.231100520256808
3536,1,-118.58,34.23,3907.0,773.0,727.0,4.1023,1,0.5747011952191236,1,1,0.2484379525799643,1,0,0,1,0,0.1978500127975428,5.054333764553687,0.1978500127975428,4.231100520256808
3537,1,-118.59,34.23,4407.0,1209.0,1128.0,3.4091,1,0.5737051792828681,4,1,0.2006317154246148,1,0,0,1,0,0.2743362831858407,3.645161290322581,0.2743362831858407,4.231100520256808
3538,1,-118.58,34.23,1917.0,314.0,340.0,4.8929,1,0.5747011952191236,2,1,0.302961338464297,1,0,0,1,0,0.1637976004173187,6.1050955414012735,0.1637976004173187,4.231100520256808
3539,1,-118.58,34.22,1969.0,339.0,340.0,4.875,1,0.5747011952191236,2,0,0.3017268727327898,1,0,0,1,0,0.1721686135093956,5.808259587020649,0.1721686135093956,4.231100520256808
3540,1,-118.59,34.22,6015.0,1464.0,1347.0,4.0077,1,0.5737051792828681,4,1,0.2419139046357981,1,0,0,1,0,0.2433915211970075,4.108606557377049,0.2433915211970075,4.231100520256808
3541,1,-118.51,34.25,4338.0,558.0,549.0,8.8612,1,0.5816733067729077,1,1,0.5766334257458517,1,0,0,1,0,0.1286307053941908,7.774193548387097,0.1286307053941908,4.231100520256808
3542,1,-118.51,34.24,5297.0,664.0,657.0,8.6454,1,0.5816733067729077,2,1,0.56175087240176,1,0,0,1,0,0.1253539739475174,7.977409638554217,0.1253539739475174,4.231100520256808
3543,1,-118.51,34.23,3324.0,448.0,423.0,7.2772,1,0.5816733067729077,2,1,0.4673935531923697,1,0,0,1,0,0.1347773766546329,7.419642857142857,0.1347773766546329,4.231100520256808
3544,1,-118.52,34.24,3218.0,949.0,876.0,3.0926,1,0.5806772908366536,3,1,0.1788044302837202,1,0,0,1,0,0.2949036668738347,3.3909378292939936,0.2949036668738347,4.231100520256808
3545,1,-118.52,34.23,1471.0,210.0,219.0,8.3841,1,0.5806772908366536,2,0,0.5437304313043958,1,0,0,1,0,0.1427600271923861,7.004761904761905,0.1427600271923861,4.231100520256808
3546,1,-118.53,34.25,6331.0,1537.0,1509.0,3.3892,1,0.5796812749003982,4,1,0.1992593205610957,1,0,0,1,0,0.2427736534512715,4.119063109954457,0.2427736534512715,4.231100520256808
3547,1,-118.54,34.24,4631.0,1164.0,1083.0,3.0977,1,0.5786852589641427,1,1,0.1791561495703507,1,0,0,1,0,0.2513496005182466,3.97852233676976,0.2513496005182466,4.231100520256808
3548,1,-118.53,34.24,2718.0,719.0,644.0,2.9076,1,0.5796812749003982,1,1,0.1660459855726128,1,0,0,1,0,0.264532744665195,3.780250347705146,0.264532744665195,4.231100520256808
3549,1,-118.54,34.23,3422.0,601.0,574.0,4.375,1,0.5786852589641427,2,1,0.2672445897297968,1,0,0,1,0,0.1756282875511396,5.693843594009984,0.1756282875511396,4.231100520256808
3550,1,-118.53,34.23,2131.0,543.0,528.0,3.2404,1,0.5796812749003982,1,1,0.1889973931394049,1,0,0,1,0,0.2548099483810417,3.924493554327809,0.2548099483810417,4.231100520256808
3551,1,-118.54,34.25,2639.0,378.0,401.0,6.2788,1,0.5786852589641427,1,1,0.3985393304919932,1,0,0,1,0,0.143236074270557,6.981481481481482,0.143236074270557,4.231100520256808
3552,1,-118.55,34.24,5751.0,1082.0,1016.0,4.3458,1,0.5776892430278886,1,1,0.265230824402422,1,0,0,1,0,0.1881411928360285,5.315157116451017,0.1881411928360285,4.231100520256808
3553,1,-118.55,34.23,4409.0,1018.0,1010.0,2.8727,1,0.5776892430278886,1,1,0.1636391222190038,1,0,0,1,0,0.230891358584713,4.331041257367387,0.230891358584713,4.231100520256808
3554,1,-118.51,34.23,4580.0,918.0,850.0,4.7926,1,0.5816733067729077,1,1,0.2960441924938966,1,0,0,1,0,0.2004366812227074,4.989106753812636,0.2004366812227074,4.231100520256808
3555,1,-118.52,34.22,4617.0,1101.0,1031.0,3.2289,1,0.5806772908366536,1,1,0.1882043006303361,1,0,0,1,0,0.2384665367121507,4.193460490463215,0.2384665367121507,4.231100520256808
3556,1,-118.53,34.23,4039.0,984.0,941.0,3.0321,1,0.5796812749003982,2,1,0.174632074040358,1,0,0,1,0,0.2436246595692003,4.104674796747967,0.2436246595692003,4.231100520256808
3557,1,-118.54,34.22,2193.0,513.0,497.0,3.6187,1,0.5786852589641427,2,1,0.2150866884594695,1,0,0,1,0,0.2339261285909712,4.274853801169591,0.2339261285909712,4.231100520256808
3558,1,-118.54,34.23,1753.0,342.0,333.0,4.125,1,0.5786852589641427,1,1,0.2500034482283003,1,0,0,1,0,0.195094124358243,5.125730994152047,0.195094124358243,4.231100520256808
3559,1,-118.45,34.25,2094.0,380.0,380.0,5.2801,1,0.5876494023904378,2,1,0.3296644184218149,1,0,0,1,0,0.1814708691499522,5.510526315789473,0.1814708691499522,4.231100520256808
3560,1,-118.46,34.24,5363.0,1160.0,1034.0,3.8583,1,0.5866533864541837,4,1,0.2316105984745037,1,0,0,1,0,0.2162968487786686,4.623275862068965,0.2162968487786686,4.231100520256808
3561,1,-118.47,34.25,2692.0,477.0,456.0,4.5417,1,0.5856573705179283,1,1,0.2787409828829947,1,0,0,1,0,0.1771916790490341,5.643605870020965,0.1771916790490341,4.231100520256808
3562,1,-118.47,34.24,2405.0,661.0,621.0,2.3111,1,0.5856573705179283,4,1,0.124908621950042,1,0,0,1,0,0.2748440748440748,3.638426626323752,0.2748440748440748,4.231100520256808
3563,1,-118.48,34.24,2621.0,412.0,414.0,6.6537,1,0.5846613545816728,2,1,0.4243941462876374,1,0,0,1,0,0.1571919114841663,6.361650485436893,0.1571919114841663,4.231100520256808
3564,1,-118.49,34.25,2871.0,470.0,458.0,5.0232,1,0.5836653386454187,1,1,0.311947421414877,1,0,0,1,0,0.1637060257749913,6.108510638297872,0.1637060257749913,4.231100520256808
3565,1,-118.49,34.24,2707.0,446.0,445.0,5.2939,1,0.5836653386454187,2,1,0.3306161294326974,1,0,0,1,0,0.1647580347247876,6.069506726457399,0.1647580347247876,4.231100520256808
3566,1,-118.49,34.24,1971.0,316.0,307.0,6.0965,1,0.5836653386454187,2,0,0.3859670901091019,1,0,0,1,0,0.1603247082699137,6.237341772151899,0.1603247082699137,4.231100520256808
3567,1,-118.5,34.25,2333.0,389.0,331.0,4.8164,1,0.5826693227091633,2,0,0.2976855491648391,1,0,0,1,0,0.1667381054436348,5.997429305912596,0.1667381054436348,4.231100520256808
3568,1,-118.5,34.25,2411.0,380.0,344.0,6.155,1,0.5826693227091633,2,1,0.3900015172204521,1,0,0,1,0,0.1576109498133554,6.344736842105263,0.1576109498133554,4.231100520256808
3569,1,-118.5,34.24,2634.0,412.0,423.0,5.9401,1,0.5826693227091633,2,1,0.3751810319857657,1,0,0,1,0,0.1564160971905846,6.393203883495145,0.1564160971905846,4.231100520256808
3570,1,-118.5,34.23,3082.0,573.0,586.0,4.5167,1,0.5826693227091633,1,1,0.2770168687328451,1,0,0,1,0,0.1859182349123945,5.37870855148342,0.1859182349123945,4.231100520256808
3571,1,-118.49,34.23,4373.0,683.0,693.0,5.2668,1,0.5836653386454187,2,1,0.3287471896939352,1,0,0,1,0,0.1561856848845186,6.402635431918009,0.1561856848845186,4.231100520256808
3572,1,-118.49,34.22,1756.0,314.0,288.0,5.0325,1,0.5836653386454187,1,0,0.3125887918787327,1,0,0,1,0,0.1788154897494305,5.592356687898089,0.1788154897494305,4.231100520256808
3573,1,-118.47,34.23,8350.0,2717.0,2452.0,2.5008,1,0.5856573705179283,1,1,0.1379912001213776,1,0,0,1,0,0.3253892215568862,3.073242546926757,0.3253892215568862,4.231100520256808
3574,1,-118.48,34.23,1963.0,310.0,297.0,4.7583,1,0.5846613545816728,2,0,0.2936787078798913,1,0,0,1,0,0.1579215486500254,6.332258064516129,0.1579215486500254,4.231100520256808
3575,1,-118.48,34.23,1762.0,263.0,292.0,6.5268,1,0.5846613545816728,1,0,0.4156425428614777,1,0,0,1,0,0.1492622020431328,6.699619771863118,0.1492622020431328,4.231100520256808
3576,1,-118.48,34.23,3354.0,707.0,650.0,4.5484,1,0.5846613545816728,1,1,0.2792030454752348,1,0,0,1,0,0.2107930828861061,4.743988684582744,0.2107930828861061,4.231100520256808
3577,1,-118.46,34.23,4609.0,1499.0,1377.0,2.7121,1,0.5866533864541837,4,1,0.1525634129184425,1,0,0,1,0,0.3252332393143849,3.074716477651768,0.3252332393143849,4.231100520256808
3578,1,-118.46,34.23,6338.0,1768.0,1632.0,3.0187,1,0.5866533864541837,4,1,0.1737079488558778,1,0,0,1,0,0.2789523508993373,3.584841628959276,0.2789523508993373,4.231100520256808
3579,1,-118.43,34.25,921.0,239.0,241.0,3.4514,1,0.5896414342629475,2,1,0.203548916566668,1,0,0,1,0,0.259500542888165,3.853556485355648,0.259500542888165,4.231100520256808
3580,1,-118.42,34.24,1181.0,220.0,218.0,4.7228,1,0.5906374501992029,2,0,0.2912304657866788,1,0,0,1,0,0.1862828111769686,5.368181818181818,0.1862828111769686,4.231100520256808
3581,1,-118.43,34.24,1488.0,313.0,296.0,4.0208,1,0.5896414342629475,2,1,0.2428173404504765,1,0,0,1,0,0.2103494623655914,4.753993610223642,0.2103494623655914,4.231100520256808
3582,1,-118.42,34.24,1507.0,281.0,286.0,4.5833,1,0.5906374501992029,2,1,0.2816099088288437,1,0,0,1,0,0.1864631718646317,5.362989323843417,0.1864631718646317,4.231100520256808
3583,1,-118.41,34.23,1026.0,195.0,185.0,4.5909,1,0.5916334661354584,2,0,0.2821340395304892,1,0,0,1,0,0.1900584795321637,5.2615384615384615,0.1900584795321637,4.231100520256808
3584,1,-118.41,34.24,490.0,101.0,100.0,3.125,1,0.5916334661354584,2,0,0.1810388822223141,1,0,0,1,0,0.2061224489795918,4.851485148514851,0.2061224489795918,4.231100520256808
3585,1,-118.44,34.26,1102.0,212.0,212.0,4.0792,1,0.5886454183266934,2,0,0.2468448711052261,1,0,0,1,0,0.1923774954627949,5.19811320754717,0.1923774954627949,4.231100520256808
3586,1,-118.44,34.26,1077.0,288.0,293.0,3.9167,1,0.5886454183266934,1,1,0.2356381291292534,1,0,0,1,0,0.2674094707520891,3.7395833333333335,0.2674094707520891,4.231100520256808
3587,1,-118.43,34.25,2433.0,553.0,532.0,3.6384,1,0.5896414342629475,2,1,0.2164452904097874,1,0,0,1,0,0.2272914097821619,4.399638336347197,0.2272914097821619,4.231100520256808
3588,1,-118.44,34.26,325.0,60.0,83.0,5.5124,1,0.5886454183266934,2,0,0.3456848871050054,1,0,0,1,0,0.1846153846153846,5.416666666666667,0.1846153846153846,4.231100520256808
3589,1,-118.44,34.25,1583.0,324.0,351.0,3.7,1,0.5886454183266934,2,1,0.2206935076757562,1,0,0,1,0,0.2046746683512318,4.885802469135802,0.2046746683512318,4.231100520256808
3590,1,-118.45,34.25,2143.0,565.0,497.0,3.9833,1,0.5876494023904378,1,1,0.240231169225252,1,0,0,1,0,0.2636490900606626,3.792920353982301,0.2636490900606626,4.231100520256808
3591,1,-118.45,34.24,9053.0,2193.0,2038.0,3.5082,0,0.5876494023904378,4,1,0.207466103915808,1,0,0,1,0,0.2422401413895946,4.128134974920201,0.2422401413895946,4.231100520256808
3592,1,-118.45,34.23,5738.0,1767.0,1581.0,2.3584,1,0.5876494023904378,4,1,0.1281706459221252,1,0,0,1,0,0.3079470198675497,3.247311827956989,0.3079470198675497,4.231100520256808
3593,1,-118.45,34.24,3299.0,794.0,647.0,3.0865,1,0.5876494023904378,3,1,0.1783837464310837,1,0,0,1,0,0.2406789936344346,4.154911838790932,0.2406789936344346,4.231100520256808
3594,1,-118.44,34.25,1121.0,231.0,236.0,4.8958,1,0.5886454183266934,2,1,0.3031613357057144,1,0,0,1,0,0.2060660124888492,4.852813852813853,0.2060660124888492,4.231100520256808
3595,1,-118.43,34.24,1416.0,261.0,272.0,3.7143,1,0.5896414342629475,2,0,0.2216797009696418,1,0,0,1,0,0.1843220338983051,5.425287356321839,0.1843220338983051,4.231100520256808
3596,1,-118.43,34.24,1488.0,293.0,288.0,4.4688,1,0.5896414342629475,2,1,0.2737134660211583,1,0,0,1,0,0.1969086021505376,5.078498293515358,0.1969086021505376,4.231100520256808
3597,1,-118.44,34.24,1660.0,301.0,307.0,4.095,1,0.5886454183266934,2,1,0.2479345112481207,1,0,0,1,0,0.1813253012048192,5.514950166112957,0.1813253012048192,4.231100520256808
3598,1,-118.44,34.24,2344.0,435.0,399.0,3.725,1,0.5886454183266934,2,1,0.2224176218259058,1,0,0,1,0,0.185580204778157,5.388505747126437,0.185580204778157,4.231100520256808
3599,1,-118.42,34.23,2478.0,457.0,446.0,5.6629,1,0.5906374501992029,2,1,0.3560640542889063,1,0,0,1,0,0.1844229217110573,5.422319474835886,0.1844229217110573,4.231100520256808
3600,1,-118.42,34.22,1807.0,323.0,310.0,5.3767,1,0.5906374501992029,1,1,0.3363263954979931,1,0,0,1,0,0.1787493082457111,5.594427244582043,0.1787493082457111,4.231100520256808
3601,1,-118.43,34.23,2049.0,390.0,385.0,4.4432,1,0.5896414342629475,2,1,0.271947973131405,1,0,0,1,0,0.1903367496339678,5.253846153846154,0.1903367496339678,4.231100520256808
3602,1,-118.43,34.24,1379.0,265.0,246.0,4.6827,1,0.5896414342629475,2,0,0.2884649866898387,1,0,0,1,0,0.192168237853517,5.203773584905661,0.192168237853517,4.231100520256808
3603,1,-118.42,34.23,1550.0,279.0,288.0,4.5375,1,0.5906374501992029,2,1,0.2784513317057695,1,0,0,1,0,0.18,5.555555555555555,0.18,4.231100520256808
3604,1,-118.43,34.23,1225.0,228.0,231.0,3.4013,1,0.5896414342629475,2,0,0.2000937918097681,1,0,0,1,0,0.1861224489795918,5.37280701754386,0.1861224489795918,4.231100520256808
3605,1,-118.43,34.23,1737.0,369.0,356.0,3.9615,1,0.5896414342629475,2,1,0.2387277416863215,1,0,0,1,0,0.2124352331606217,4.7073170731707314,0.2124352331606217,4.231100520256808
3606,1,-118.43,34.24,1279.0,241.0,233.0,4.0057,1,0.5896414342629475,2,0,0.2417759755037861,1,0,0,1,0,0.1884284597341673,5.3070539419087135,0.1884284597341673,4.231100520256808
3607,1,-118.44,34.23,1730.0,387.0,353.0,4.0368,1,0.5886454183266934,2,1,0.2439207735065723,1,0,0,1,0,0.2236994219653179,4.470284237726098,0.2236994219653179,4.231100520256808
3608,1,-118.43,34.22,1588.0,360.0,340.0,3.66,1,0.5896414342629475,2,1,0.2179349250355167,1,0,0,1,0,0.2267002518891687,4.411111111111111,0.2267002518891687,4.231100520256808
3609,1,-118.44,34.22,1030.0,214.0,223.0,3.8083,1,0.5886454183266934,0,0,0.2281623701742045,1,0,0,1,0,0.2077669902912621,4.813084112149533,0.2077669902912621,4.231100520256808
3610,1,-118.44,34.22,1529.0,344.0,314.0,3.325,1,0.5886454183266934,2,0,0.1948317954235114,1,0,0,1,0,0.224983649444081,4.444767441860465,0.224983649444081,4.231100520256808
3611,1,-118.44,34.23,2257.0,429.0,442.0,4.5278,1,0.5886454183266934,0,1,0.2777823754155115,1,0,0,1,0,0.1900753212228622,5.261072261072261,0.1900753212228622,4.231100520256808
3612,1,-118.46,34.22,2288.0,617.0,566.0,2.6299,1,0.5866533864541837,2,1,0.1468945255927504,1,0,0,1,0,0.2696678321678322,3.708265802269044,0.2696678321678322,4.231100520256808
3613,1,-118.46,34.22,1500.0,333.0,309.0,3.9625,1,0.5866533864541837,2,0,0.2387967062523275,1,0,0,1,0,0.222,4.504504504504505,0.222,4.231100520256808
3614,1,-118.46,34.22,2057.0,601.0,579.0,2.871,1,0.5866533864541837,2,1,0.1635218824567937,1,0,0,1,0,0.2921730675741371,3.4226289517470883,0.2921730675741371,4.231100520256808
3615,1,-118.45,34.22,3442.0,1168.0,1097.0,2.0699,1,0.5876494023904378,1,1,0.1082743686293982,1,0,0,1,0,0.3393375944218477,2.9469178082191783,0.3393375944218477,4.231100520256808
3616,1,-118.45,34.23,4393.0,1369.0,1267.0,2.5833,1,0.5876494023904378,1,1,0.1436807768168715,1,0,0,1,0,0.3116321420441612,3.2089116143170195,0.3116321420441612,4.231100520256808
3617,1,-118.45,34.22,2609.0,786.0,695.0,2.7714,1,0.5876494023904378,3,1,0.1566530116825974,1,0,0,1,0,0.3012648524338827,3.3193384223918576,0.3012648524338827,4.231100520256808
3618,1,-118.46,34.23,9902.0,2814.0,2660.0,2.585,0,0.5866533864541837,4,1,0.1437980165790816,1,0,0,1,0,0.2841850131286609,3.518834399431414,0.2841850131286609,4.231100520256808
3619,1,-118.44,34.22,1191.0,266.0,248.0,3.4612,1,0.5886454183266934,2,0,0.2042247693135266,1,0,0,1,0,0.2233417296389588,4.477443609022556,0.2233417296389588,4.231100520256808
3620,1,-118.44,34.21,1665.0,335.0,343.0,4.8703,1,0.5886454183266934,2,1,0.3014027392725618,1,0,0,1,0,0.2012012012012012,4.970149253731344,0.2012012012012012,4.231100520256808
3621,1,-118.44,34.21,1440.0,325.0,322.0,2.875,1,0.5886454183266934,0,1,0.1637977407208176,1,0,0,1,0,0.2256944444444444,4.430769230769231,0.2256944444444444,4.231100520256808
3622,1,-118.44,34.22,1582.0,399.0,378.0,2.825,1,0.5886454183266934,0,1,0.1603495124205183,1,0,0,1,0,0.252212389380531,3.9649122807017534,0.252212389380531,4.231100520256808
3623,1,-118.43,34.22,2300.0,429.0,455.0,4.2656,1,0.5896414342629475,2,1,0.2596998662087419,1,0,0,1,0,0.1865217391304348,5.361305361305361,0.1865217391304348,4.231100520256808
3624,1,-118.43,34.21,3667.0,1209.0,1054.0,2.425,1,0.5896414342629475,4,1,0.1327636860181238,1,0,0,1,0,0.3296973002454322,3.033085194375517,0.3296973002454322,4.231100520256808
3625,1,-118.43,34.22,1372.0,295.0,306.0,3.6618,1,0.5896414342629475,2,0,0.2180590612543275,1,0,0,1,0,0.2150145772594752,4.650847457627119,0.2150145772594752,4.231100520256808
3626,1,-118.4,34.22,1220.0,222.0,230.0,3.6442,1,0.5926294820717125,0,0,0.2168452848926222,1,0,0,1,0,0.1819672131147541,5.495495495495495,0.1819672131147541,4.231100520256808
3627,1,-118.4,34.21,2453.0,544.0,506.0,2.9803,1,0.5926294820717125,1,1,0.171059709521248,1,0,0,1,0,0.2217692621280065,4.509191176470588,0.2217692621280065,4.231100520256808
3628,1,-118.41,34.21,2215.0,459.0,446.0,4.0167,1,0.5916334661354584,2,1,0.242534585729852,1,0,0,1,0,0.2072234762979684,4.825708061002179,0.2072234762979684,4.231100520256808
3629,1,-118.4,34.21,972.0,181.0,187.0,4.8194,1,0.5926294820717125,0,0,0.297892442862857,1,0,0,1,0,0.1862139917695473,5.370165745856354,0.1862139917695473,4.231100520256808
3630,1,-118.4,34.22,2557.0,540.0,491.0,3.6591,1,0.5926294820717125,2,1,0.2178728569261113,1,0,0,1,0,0.2111849824012514,4.735185185185185,0.2111849824012514,4.231100520256808
3631,1,-118.4,34.23,1404.0,266.0,274.0,4.0049,1,0.5926294820717125,2,0,0.2417208038509813,1,0,0,1,0,0.1894586894586894,5.2781954887218046,0.1894586894586894,4.231100520256808
3632,1,-118.38,34.25,983.0,185.0,170.0,4.8816,1,0.5946215139442235,2,0,0.3021820388684293,1,0,0,1,0,0.1881993896236012,5.313513513513514,0.1881993896236012,4.231100520256808
3633,1,-118.37,34.24,1283.0,246.0,236.0,4.1121,1,0.5956175298804776,2,0,0.249113805326823,1,0,0,1,0,0.1917381137957911,5.215447154471545,0.1917381137957911,4.231100520256808
3634,1,-118.37,34.23,1444.0,317.0,311.0,3.6,1,0.5956175298804776,2,1,0.2137970510751576,1,0,0,1,0,0.2195290858725762,4.555205047318612,0.2195290858725762,4.231100520256808
3635,1,-118.37,34.22,1787.0,463.0,448.0,3.5521,1,0.5956175298804776,4,1,0.2104936483634708,1,0,0,1,0,0.2590934527140459,3.859611231101512,0.2590934527140459,4.231100520256808
3636,1,-118.38,34.24,125.0,42.0,29.0,1.3594,1,0.5946215139442235,2,0,0.059275044482145,1,0,0,1,0,0.336,2.9761904761904763,0.336,4.231100520256808
3637,1,-118.4,34.24,2552.0,545.0,503.0,4.775,1,0.5926294820717125,2,1,0.2948304161321913,1,0,0,1,0,0.2135579937304075,4.682568807339449,0.2135579937304075,4.231100520256808
3638,1,-118.39,34.23,3405.0,831.0,795.0,3.0083,1,0.5936254980079679,4,1,0.1729907173694156,1,0,0,1,0,0.2440528634361233,4.097472924187725,0.2440528634361233,4.231100520256808
3639,1,-118.39,34.23,1193.0,299.0,320.0,2.1518,1,0.5936254980079679,0,1,0.1139225665852884,1,0,0,1,0,0.250628667225482,3.9899665551839454,0.250628667225482,4.231100520256808
3640,1,-118.4,34.23,1643.0,349.0,337.0,4.1181,1,0.5926294820717125,2,1,0.249527592722859,1,0,0,1,0,0.212416311625076,4.707736389684814,0.212416311625076,4.231100520256808
3641,1,-118.41,34.21,2830.0,518.0,524.0,5.35,1,0.5916334661354584,2,1,0.3344850415856332,1,0,0,1,0,0.1830388692579505,5.463320463320463,0.1830388692579505,4.231100520256808
3642,1,-118.41,34.21,1789.0,292.0,267.0,5.592,1,0.5916334661354584,2,0,0.3511744665590819,1,0,0,1,0,0.1632196757965343,6.126712328767123,0.1632196757965343,4.231100520256808
3643,1,-118.39,34.22,712.0,149.0,155.0,3.695,1,0.5936254980079679,2,0,0.2203486848457262,1,0,0,1,0,0.2092696629213483,4.778523489932886,0.2092696629213483,4.231100520256808
3644,1,-118.39,34.22,1790.0,334.0,345.0,5.0818,1,0.5936254980079679,2,1,0.3159887449828278,1,0,0,1,0,0.1865921787709497,5.359281437125748,0.1865921787709497,4.231100520256808
3645,1,-118.39,34.21,1869.0,441.0,432.0,3.6845,1,0.5936254980079679,2,1,0.2196245569026634,1,0,0,1,0,0.2359550561797752,4.238095238095238,0.2359550561797752,4.231100520256808
3646,1,-118.39,34.21,2807.0,868.0,803.0,2.6667,1,0.5936254980079679,4,1,0.1494324216217707,1,0,0,1,0,0.3092269326683292,3.2338709677419355,0.3092269326683292,4.231100520256808
3647,1,-118.38,34.22,1176.0,344.0,318.0,2.375,1,0.5946215139442235,4,0,0.1293154577178245,1,0,0,1,0,0.2925170068027211,3.4186046511627906,0.2925170068027211,4.231100520256808
3648,1,-118.38,34.21,1468.0,303.0,300.0,3.7708,1,0.5946215139442235,2,1,0.22557619894898,1,0,0,1,0,0.2064032697547684,4.8448844884488445,0.2064032697547684,4.231100520256808
3649,1,-118.38,34.21,1981.0,484.0,466.0,3.0833,1,0.5946215139442235,2,1,0.1781630598198645,1,0,0,1,0,0.2443210499747602,4.0929752066115705,0.2443210499747602,4.231100520256808
3650,1,-118.42,34.22,3004.0,589.0,568.0,4.1857,1,0.5906374501992029,2,1,0.2541895973848636,1,0,0,1,0,0.1960719041278295,5.100169779286927,0.1960719041278295,4.231100520256808
3651,1,-118.42,34.21,2893.0,543.0,540.0,5.1586,1,0.5906374501992029,1,1,0.3212852236520875,1,0,0,1,0,0.1876944348427238,5.327808471454881,0.1876944348427238,4.231100520256808
3652,1,-118.42,34.2,161.0,48.0,33.0,1.0,1,0.5906374501992029,2,0,0.0344891794595936,1,0,0,1,0,0.2981366459627329,3.3541666666666665,0.2981366459627329,4.231100520256808
3653,1,-118.42,34.23,1531.0,278.0,274.0,5.6687,1,0.5906374501992029,2,1,0.3564640487717411,1,0,0,1,0,0.1815806662312214,5.5071942446043165,0.1815806662312214,4.231100520256808
3654,1,-118.37,34.21,1392.0,326.0,303.0,3.1563,1,0.5956175298804776,2,1,0.1831974731383015,1,0,0,1,0,0.2341954022988505,4.269938650306749,0.2341954022988505,4.231100520256808
3655,1,-118.37,34.21,2080.0,455.0,484.0,4.2875,1,0.5956175298804776,2,1,0.261210190204273,1,0,0,1,0,0.21875,4.571428571428571,0.21875,4.231100520256808
3656,1,-118.37,34.21,2272.0,558.0,484.0,3.7143,1,0.5956175298804776,2,1,0.2216797009696418,1,0,0,1,0,0.2455985915492957,4.07168458781362,0.2455985915492957,4.231100520256808
3657,1,-118.37,34.22,2127.0,581.0,530.0,2.9028,1,0.5956175298804776,4,1,0.165714955655784,1,0,0,1,0,0.2731546779501645,3.6609294320137695,0.2731546779501645,4.231100520256808
3658,1,-118.38,34.22,362.0,100.0,102.0,2.2679,0,0.5946215139442235,2,0,0.1219293526985834,1,0,0,1,0,0.2762430939226519,3.62,0.2762430939226519,4.231100520256808
3659,1,-118.36,34.23,2485.0,742.0,670.0,2.8333,1,0.596613545816733,4,1,0.160921918318368,1,0,0,1,0,0.2985915492957746,3.349056603773585,0.2985915492957746,4.231100520256808
3660,1,-118.36,34.22,1512.0,348.0,351.0,3.7663,1,0.596613545816733,2,1,0.2252658584019531,1,0,0,1,0,0.2301587301587301,4.344827586206897,0.2301587301587301,4.231100520256808
3661,1,-118.35,34.22,1560.0,374.0,389.0,3.025,1,0.5976095617529885,0,1,0.1741424256217155,1,0,0,1,0,0.2397435897435897,4.171122994652406,0.2397435897435897,4.231100520256808
3662,1,-118.36,34.21,337.0,65.0,50.0,1.8929,1,0.596613545816733,0,0,0.0960676404463386,1,0,0,1,0,0.1928783382789317,5.184615384615385,0.1928783382789317,4.231100520256808
